GSM509553 GSM509554 GSM509555 GSM509558 GSM509547 GSM509548 GSM509549 GSM509550 GSM509551 GSM509552
213253_at 4.44102622378727 4.57693889455692 4.62305782687326 4.57946966322737 4.44747523434922 4.95267310121841 5.0782725137704 4.57422696804206 4.60211057121815 4.71144821037915
213260_at 6.08755641967466 6.14997035475253 6.09163833746872 6.59766490176051 6.4568645206618 6.12327737104764 6.08622979366243 6.11833587105395 6.20999095152812 6.23356169047992
213262_at 4.75034041778247 5.87448625442334 5.65880958589111 4.64540235766893 5.12933701183444 6.21911882532218 6.2609173163588 5.441609658653 5.29082099768378 4.90787138757848
213263_s_at 5.48884364977583 5.78550851121581 5.87532321995391 5.66768195762363 5.50710915246616 5.92862575394475 5.40956739615482 6.04847379736189 5.48227025072953 5.67532195869444
213270_at 5.60209126595277 6.40810684096806 6.41218585838894 6.55026437106854 6.46633878114483 6.57163564653227 6.26129402072903 6.21563042183797 6.68489610851614 6.16240175647864
213281_at 4.9002603670421 4.72909287582273 4.56476641520115 4.97785281877822 5.11023998530786 4.86787168356416 5.04060603916743 4.74286859450437 5.18250672237165 5.33177912990627
213282_at 5.87586269943041 6.12156102104763 6.1580235199804 6.16579117041554 5.92591603241341 6.24170651411008 6.77740989607973 5.95345045707457 6.02620821982302 5.69794926549789
213287_s_at 7.00662478084527 6.32647508935118 6.3498767786544 5.86722673794241 6.36901383078626 6.25552224262898 6.53249941277261 6.55650674902128 6.38586324572172 6.19596426627533
213296_at 7.13578011142247 7.12602848684737 6.98179307716655 6.89523871932525 6.64914524361241 6.75157907797697 6.68076506879737 7.09375194830511 7.14971254475615 6.8312270173945
213298_at 4.02784218388882 3.96001216979032 3.92709658240342 4.17274448021562 3.704186462784 3.62699945585523 3.71250935027053 3.76890175554803 3.94385237123638 4.19462426469834
213313_at 8.46596687791343 8.88744779034707 8.83517140215768 8.49705612671607 8.4688202997899 8.68805515701807 8.52360148414397 8.61102293206702 8.78199971788394 8.22024353910624
213318_s_at 6.95712414731733 7.20877948905982 7.02769517382163 6.84577749349547 6.89587981673837 6.90242253815357 6.28835712544116 6.80647186114878 6.8514479291581 6.69490690213394
213324_at 6.33893497342314 6.45921534693449 6.33349357007579 6.62964128335015 6.60318612976981 6.44133833197592 6.2041425917459 6.23180538923962 6.45274824325959 6.48521731862988
213326_at 7.46229467199807 8.59632732298498 8.70636309804982 8.06078857886179 8.55022680952196 9.08150006705291 9.27743182380456 8.18251253144929 8.15279243836081 7.46855545828775
213330_s_at 6.32790186042793 5.85928187974796 5.83889463620439 5.45128240466154 6.37039760163085 6.19230239975029 5.64594344080513 5.76282987603516 6.06815847293677 5.87685348417014
213342_at 4.02086362729876 3.80118228306533 3.51360625140183 4.08435557868102 3.77296587952128 3.55510923762833 3.78505575828005 3.73720082250085 3.76455644752928 3.82994145576471
213344_s_at 5.86373209101893 5.71997812151076 5.61583999684457 5.78388468374148 5.69405992999899 5.35981687821179 5.0201425738719 5.77550096795985 6.10665039034311 5.85780315777528
213345_at 6.07452415347003 5.80940027673311 6.03131806877237 5.90753765594828 5.86330558956047 5.57095801277246 5.71264375449633 5.61101021644015 6.00785687978813 5.89660606659679
213348_at 8.42553904055054 9.82440456529114 9.69204660387287 9.20131093264193 9.05894987092012 9.29605236213871 9.21498732432264 9.48101702281098 9.63009545739275 9.52718898602236
213357_at 6.89248338138184 6.36244255399092 6.99397040909602 6.1497824888532 6.82649261217545 6.27636447861376 7.10973477118441 6.68471579068462 6.35320754607943 6.72731032414225
213373_s_at 4.38675304661148 4.35407923340957 4.52960854930784 4.93209008465343 4.53800225607436 4.4644632958188 4.31190845252069 4.50942311859395 4.18979181439005 4.33925901069743
213377_x_at 11.2296641007642 10.8074732199329 11.0328725447802 10.7791311927705 10.5527093462077 10.6276347473057 10.6752846710757 10.8194506536184 10.8889238255449 10.8885393425745
213378_s_at 4.4126540191164 4.1889557991638 3.90390995024508 4.53660390283435 4.55963556136455 4.23522776976093 4.16622556157611 4.14633028743057 4.04079101368977 4.28703303919685
213382_at 3.0166942457911 2.85609837697589 3.09153928917797 2.98950468821774 2.9710451066529 2.87654379287946 2.93231974086376 3.17726382190614 3.16636747124349 2.98184845509945
213384_x_at 4.3576466546092 4.42118095635326 4.34864043769383 4.04932799738563 3.97192825238126 4.12438027835462 4.1299982054361 4.19093904937998 4.54560941882686 4.36719638037136
213385_at 6.96296837664303 7.50148353799315 7.04559630929065 6.82351810892027 6.83794537809195 6.97099055462104 7.08512411097206 7.16726469165424 7.61568042029049 7.34305129542997
213396_s_at 6.13036573687327 6.06631254167269 6.41605120947417 6.02453629960589 6.0595603708534 5.96035689994559 6.12641637785089 6.55086241574559 6.89237247374821 6.81838243939783
213400_s_at 7.814371288325 7.35726042991261 7.1566298137336 7.29552143811042 6.85091172039656 6.25032759045518 6.06076719775246 6.6411859043672 7.35210134772599 6.92386663994202
213408_s_at 7.94968732524781 8.76761675597998 8.62308027049193 8.46312141747768 7.87065240887897 8.60016725156694 9.07841389949938 8.21786611675914 7.95805439735052 7.88561551464124
213409_s_at 4.26552085296297 4.1577231620785 4.19677292644267 4.26148569170587 4.35192907698817 4.5382519843955 4.71213195336824 4.33729051771197 4.20297017955612 4.38901801281828
213414_s_at 10.9244065640797 10.4107368832435 10.4292082688035 10.3751779852893 10.2859049271337 10.1272144814043 10.0860928027334 10.2926657117128 10.3699780057108 10.5813420444175
213415_at 4.59003443362581 4.23296924500994 4.12563236870031 4.41946011467072 4.94552761346902 4.27085927881815 4.13036192750731 4.31973833917185 4.23651130755413 4.45597928656021
213416_at 3.38687967625395 3.40481644580448 3.48255643004619 3.50921689661499 3.36066598802774 3.55035494955501 3.37261024227675 3.38931684540682 3.40276636319694 3.31510775659735
213427_at 4.97352095625306 4.93335930528278 5.10191388275159 4.45261232717917 4.95319565976846 4.81335902673546 5.72630224615937 5.04017021246098 4.79439966497823 5.0709120137006
213436_at 3.6387691686514 3.90104605642296 4.05101140734981 3.33038745852587 3.24871279316983 4.1705149002087 4.51556915004618 3.46710346653265 3.58291102636343 3.14018396132087
213441_x_at 6.42876324744132 6.35578855676154 6.44436169229822 6.87557252983028 6.60700695114439 6.60306272414721 6.40526738461863 6.6798310459824 6.77455004125798 6.59067963383149
213454_at 4.82871432448903 4.71062819670331 4.89444357683892 4.92527471228415 4.6649784739407 4.92214140970646 5.00893935511449 4.55894749739099 4.81316587064099 4.74657015223011
213457_at 6.01422567121665 5.68543228543817 4.97114516463675 4.84516750635709 5.34336745231676 5.16719209232347 5.32929486324772 5.16510308122357 5.28173634206951 5.70603464785443
213461_at 3.29376287581597 3.36825691986394 3.31549247784612 3.3013211819611 3.32543697991542 3.31766557413794 3.35233611235717 3.34356269909085 3.27123637906902 3.23700345559895
213465_s_at 6.04618787213016 5.94093551436282 6.29175899489821 5.66885932586681 5.7966444353673 6.23658741300007 6.20403807803765 6.06182674248765 5.79166811763661 5.5886677158652
213467_at 8.09214595430369 8.30150276503256 7.34137955650717 8.49712956321257 7.16040075097151 7.59423487949438 7.12896385929989 7.28336248992288 7.56043388598318 7.62650048293607
213475_s_at 4.38848760656699 4.37883528932471 4.5519123471129 4.5669236273754 4.43749543879924 4.35626742814802 4.20999738910184 4.40153295542551 4.39474550037185 4.39311142790964
213492_at 3.55320206894968 3.57130900370539 3.55492939817788 3.85206106703237 3.56668193831301 3.66295684264158 3.36554191235559 3.56361354012333 3.70593976679696 3.37415232426971
213520_at 5.06280007238685 4.76778721638443 5.09300994169692 5.04222266198551 4.70907883612616 4.62980992935973 4.71770081890332 4.75014311694875 4.90585744220059 4.97751378705466
213521_at 5.90430357269133 6.34939895818665 6.20424429063336 6.15084229574801 6.01739170582994 5.96229947646484 5.52873055523049 6.13455506456464 5.98943209022026 6.09389274235207
213524_s_at 6.47096237985085 5.92510193578883 5.8968149966866 5.83455614592908 6.13708987754042 5.97473368974112 5.79708768845448 5.73624510886727 5.92564198428011 5.8477821892784
213535_s_at 7.50838861866387 7.31023756810305 7.49026136971425 7.24250681785311 7.76799489198779 7.44888415909628 7.45279220394669 7.48168146442737 7.19382854772549 7.3752617839726
213539_at 5.56098443190631 5.34426514546823 5.60914069923527 5.91511059330781 5.60452327264238 5.53821076252445 5.40184029296246 5.64958579591691 5.5586914389443 5.56551737776928
213545_x_at 9.03401892176235 9.11550002716378 9.15947253231417 8.55517158194052 9.06454667342271 9.11358519670715 9.451202314216 8.79406211548525 8.76752868859935 8.83897521075426
213551_x_at 6.05545752513077 5.95697808031848 6.00592712741613 6.11984606331947 6.00461150539592 5.92688299985781 5.9951086029433 6.03510509436105 6.19752272602405 6.03222838771264
213553_x_at 9.42177054351226 9.16204885577462 9.37695110330701 9.57946887877091 9.55844284987471 9.39975611393427 8.68440829528513 9.1705159508163 9.73830672535769 9.43339087927953
213566_at 4.89107274880569 5.14397637005911 5.44049257904522 5.70872326875386 5.54222607663757 5.02628313667039 5.46124948647205 5.1156718406567 4.88157017527995 5.81933299214268
213568_at 3.28392048491761 3.32231699788039 3.31252648327486 3.62476824886004 3.17566294445324 3.09312879326475 3.21718463554602 3.09355152460637 3.23020607421768 3.2318787261659
213571_s_at 5.08023273462672 4.5578812232228 4.76479341780968 4.5578812232228 4.85360734978621 4.22509429446962 4.5929658040735 4.66537098371322 4.9092894570227 4.82603180583681
213572_s_at 4.40539311880688 3.98701578975577 3.99270093487938 4.1099862900783 4.07914405474534 3.98782990553218 4.38422073454927 3.91448915929868 3.41317266727895 4.13425113011326
213578_at 5.14654127167323 5.35243068340156 5.11743130697615 4.9841505621473 4.74904899442209 4.80750078760425 5.30274693091642 4.68936027848783 5.28900286217107 5.2965313266541
213581_at 4.72441035768277 5.20489830774362 5.72726160921429 5.11140894284994 4.9455769659662 5.32835064125181 6.00969791398621 5.21747021261974 5.03537690980785 5.31587752411403
213587_s_at 9.57688940347736 9.8984279583829 10.3775875232258 9.91206015823446 9.79705059555076 10.6839141871535 9.6273635181491 10.0900876776126 10.1460218425792 9.62375707168717
213590_at 4.27811748515472 4.1053770400312 4.15809526203007 4.28162526379067 4.15681744505721 4.01968994181965 4.28367747722963 4.16159451970954 4.21424083432626 4.23569238284081
213592_at 10.0267654885309 8.33078369466475 9.75192604836738 8.97929931407017 9.2086242836336 8.25697243657104 8.02582056488608 8.45742973608197 9.86209878064452 9.79740522822703
213598_at 5.85393257547322 6.16149730858952 6.46998625598831 6.06894432402777 5.87924150443289 6.3975092238269 6.42336360322697 6.41076310221046 6.52815669267627 6.09781128035453
213601_at 6.68624506661772 7.77958130921194 7.60143152423124 7.0641336972278 7.14076897567706 7.84118202839207 8.38219550740436 7.89640558098932 6.8770184542034 6.99099418431504
213606_s_at 2.89072516414259 3.03683226384773 2.97712930527979 3.07027392448417 3.14376181650448 2.94564890214122 2.9723838673672 2.90312290570638 3.03211890978856 2.85977765086883
213608_s_at 5.8081450935094 5.96916484847253 5.59777083401836 5.88849131890445 5.80932677803281 6.00517237975163 6.02886834573227 5.83757470212969 5.83796823040747 5.88571454579979
213609_s_at 5.05024022672347 6.234092159574 5.99877155544382 5.01295737297046 5.7231610661367 6.44805594828975 7.24017578891422 5.96670201745508 5.14290888440968 4.98791361522851
213611_at 4.75910677813925 4.68347699808012 4.63041989447352 4.81381879569796 4.64698454984156 4.69130802245657 4.60142381104989 4.61525032371251 4.9263686471831 4.84805687218517
213621_s_at 4.22427045754046 4.22689153516889 4.3510290873471 4.1896705043031 4.44082646221657 4.25613497754929 4.11376074958487 4.14800290478825 4.42537360352084 4.28895389596407
213622_at 6.12295957693191 6.51856877483018 7.1228388400959 7.50547456800984 7.11428145137708 6.97775964077815 6.14917566161153 6.79760673551378 7.56613864075784 6.45882212225301
213623_at 3.88559269423409 4.24898525528898 4.02873367989502 3.72419208497708 3.88665045699691 5.03039301062179 5.98027981661639 4.24338912769335 3.89073340415085 3.81572870141311
213633_at 4.88267698753641 5.09217394313737 4.88898174195982 5.53815964090759 5.04689291544645 5.21360194254543 4.98663031333983 5.24878383787045 4.87095027230693 5.08725638798538
213650_at 4.85880958892112 4.6804735019079 5.31557467668226 5.30483695175586 4.70435164501788 4.80716063734752 4.20820655652413 4.88325595853695 5.30416807231698 4.59404071469717
213654_at 6.47340982908614 6.41691918727742 6.26483625813587 6.47068346477081 6.46414081228242 6.09122591601885 6.34116376345403 6.27621909672522 6.37525312007233 6.34424102927891
213655_at 9.44685747297666 9.65478449021855 9.53097052670336 9.09625318510365 9.06897369453729 9.97762638637194 9.94745381505229 9.48819566094956 9.58527982954001 9.59940744425729
213664_at 6.6579425055219 6.5803263368013 6.37849559697068 5.67196207346378 6.48213944033246 6.7235973155091 7.56581824402325 6.501754572703 5.51005221566483 6.48156239318496
213671_s_at 6.58620196318529 6.47852318228246 6.41219374440821 5.80293729580457 6.29940571973755 6.39064928781953 6.95049817479853 6.19941120492638 5.94493361142079 6.15665327284046
213677_s_at 4.79037053110387 5.36766088198229 5.21859528359784 5.04531236398625 5.12169793068687 5.29331705268245 5.86927919564059 5.59611254338063 5.0905409049451 5.16976762167264
213698_at 5.74333401021172 5.18325742029459 5.3370628494531 5.1424457573079 5.56552513651547 5.35471095223359 4.9533940878883 5.43812383593444 4.99418469830194 5.4730987327789
213704_at 5.79287368634876 6.1409724027043 6.40026167852201 5.97114514046842 5.71075529276893 6.13013109320101 6.30635269517879 5.67631299007726 6.20409252941548 6.11188843468871
213707_s_at 4.31732234124988 4.04539796888172 4.2248234444979 4.54575456372557 4.31990987825723 4.25740943938543 4.09765907810655 4.33549245180188 4.23135823331865 4.07445138447955
213708_s_at 7.18364042157946 6.86898878488943 6.84873819041892 7.05209978427316 7.19776758977264 6.98920646110362 6.80178673892836 7.02504681410327 6.87252940454195 7.0769106451985
213711_at 4.90910553299704 4.58282087394255 4.63958481189475 4.95472896668372 5.05779168922519 4.92568477079558 4.69547824244681 4.95372563999167 5.04193483888784 4.75995365769135
213735_s_at 9.89372604947393 10.1359471631576 10.158920627801 9.41565073364984 9.43025961968094 9.74493846046871 10.1537674651007 9.96463150384105 10.0131041028127 9.93157802233109
213738_s_at 9.4133097308663 10.1726453358829 9.90117601788474 9.30820430757515 9.32030844568262 10.2290043425301 11.1058987749064 9.93800917791795 9.42725862340491 9.92365718492785
213741_s_at 3.72884418487878 3.92994820736968 3.96388257306628 3.85057190128273 3.98746601483508 3.92135712872343 4.0443389866375 3.98901087410849 3.82319399873395 3.98606852700525
213743_at 3.34670919012455 3.49721398852039 3.56663927752198 3.60708723383736 3.47100962571876 3.59736005154175 3.54867748608666 3.62902879139057 3.5596509093122 3.51051495922733
213746_s_at 4.31746042497003 4.18169515607661 4.35093363339596 4.47179690387445 4.40958291083287 4.37925043928071 3.96662102527002 4.3261301978726 4.35172140878731 4.52445567958589
213754_s_at 4.30154057902358 3.90472995006513 3.95981780919563 3.28888863600771 3.71733235462276 3.73903830534459 4.0837637519249 3.85201084977588 3.87524779975682 3.66505392449592
213755_s_at 5.53572137097778 5.53151018760025 5.57781472114946 5.521932614158 5.40232252530049 5.28040153927683 5.41006627450541 5.41371275693809 5.63642399964382 5.61944162661439
213756_s_at 3.28406079178839 3.42561562609977 3.3274431656976 3.31693488085226 3.55647725907123 3.37124182435682 3.31590792560993 3.35648559590089 3.34464526250785 3.25929733793462
213757_at 7.40624378878634 7.65632872251368 7.28090472109909 6.30545458130963 7.43394274352531 7.23199232582222 7.30792287261181 7.1685344686694 7.75869209641934 7.53574596186637
213762_x_at 7.28624524942107 7.22287669031379 7.59501746618828 7.32087593070201 7.47493813919093 7.40448070117441 7.6528471438972 7.59866158793781 7.33505141077569 7.56608052730938
213775_x_at 7.21445368202932 7.0691746868167 7.28009147886557 7.38730033902354 7.03388441164091 7.30717962923644 7.41621535082639 7.56459410549983 7.61593736687257 7.38437010460458
213782_s_at 3.11308016234148 3.10502115870202 3.17761047442099 2.88897624396417 3.20245043122863 3.09412148759759 3.296278357472 3.1764960665353 3.12927851009575 3.12961009665644
213791_at 4.47936365483279 5.52555943476836 5.22501214464286 4.47322812857914 4.33900071969837 4.30468465995266 5.31204117336794 4.27207121977331 4.46844994400332 4.35953702050251
213792_s_at 7.49008159941405 7.4388399441259 7.11665088236675 6.91577893578519 7.20526576997888 6.60542870337198 6.56379905190957 7.52323583386555 7.52827362122555 7.11660801520638
213793_s_at 4.0991795052337 4.12926641278758 4.32248990884592 3.71124351337555 3.97742502452371 4.03996004020475 4.2122177445627 3.81758366874612 4.10506044732342 4.03874771454311
213795_s_at 6.5337183756695 6.77586580609612 7.16042667261853 6.86167516716623 6.77397449235479 6.97248477861518 6.67448847316894 6.85807351759641 7.09520609739885 6.67809455240516
213798_s_at 9.10577990225599 8.81422805216638 8.93426816096927 8.63150299034179 9.05598933488731 8.79823492828345 8.73530229805922 8.62611750172155 8.63506068612253 8.7695464808135
213800_at 6.39611025892433 4.80044423203439 4.87653904443824 5.23762699666101 5.31932166121999 4.55219739952174 4.60777465029151 5.28795046649478 4.92923950654624 6.43551257470814
213803_at 6.21235561102371 6.27646630054416 6.21922832676091 6.17947138928373 6.22780763521809 6.34258312579356 6.2656919357717 6.24882070320093 6.12636867324495 6.29703648341896
213812_s_at 7.73143092087997 7.25040811933277 6.79447101685633 7.02138982038357 6.81795724610425 6.47759427949366 6.98809550072107 7.04654884250443 6.86565707188411 7.1626472556489
213816_s_at 3.88648431011341 4.08656448428443 3.92561584892041 4.02610980985356 3.94451099558164 4.02563794789264 3.75893516873755 3.85596333987041 4.34459898842051 3.95284550715316
213819_s_at 4.16634248220888 4.11619644929042 4.23724151559065 4.48455096066714 4.3520199577327 4.11445321722507 4.39111490453848 4.43880321295921 4.37501453323543 4.36654601940877
213844_at 3.99701280543504 4.30557619642705 4.55728981188894 4.82951191038564 4.49388188001913 4.31540504109145 4.17737187359148 4.3363437416872 4.36172677067178 4.32273657406938
213845_at 5.89595785548407 6.50034838260236 6.83482697781967 6.20001315351204 6.10795142331489 6.48900958741076 6.32655010110333 6.21595940519446 6.56574474251715 6.35596464553398
213846_at 7.72090842504999 7.8532509963874 8.00839341663236 7.17180900401035 7.23700779429473 7.91863242162393 8.55044042801885 7.88933870230118 7.5512454872692 7.77228882874742
213847_at 6.20008670147191 5.73356999628174 5.76206431416112 6.19870802713814 6.53990760895836 6.10287419632159 5.96298380298227 6.01934992944213 5.91899923051032 5.85501452737222
213849_s_at 6.68901907611444 6.90894172645278 7.18120141275605 6.63305216534986 7.10208107294258 7.20875350102405 7.91185998741844 7.19178419639265 7.04719678130309 6.96220432359265
213857_s_at 7.28885896280384 6.6990046869469 6.76438775093686 6.22838065381948 6.59853503367522 6.33198235463183 6.87838559618409 6.72055184136697 6.67893083554479 6.73913982445352
213874_at 4.74076766180897 4.84825731871084 4.64846469434553 4.99995396575745 4.89708255991635 4.87009286415353 4.23104589141307 4.77454829944409 4.81565876490043 4.74253179393511
213878_at 4.99726871515205 5.57372898077574 5.69441825974055 5.43909004286561 5.71799983002649 5.63953640774723 6.80723003394409 5.81888745103973 5.68057542893278 5.35526180097469
213879_at 6.39092172220032 6.14234148944373 6.4174868109662 6.2494603425273 5.96407968940301 6.2066698737602 5.91098424932918 5.98363592401685 6.71413319143622 6.43264245234129
213880_at 3.60858562599692 4.11272777621716 4.00941987260771 3.60804248994107 3.70139217142769 4.09631057704268 4.35317956963947 4.11321008775067 3.85312118819643 4.23254098412186
213883_s_at 6.18390125137927 6.09807649438226 6.55310130579422 5.42134502033999 5.98082300623741 6.24176721700008 6.5817649199106 6.03859069270375 6.24194660027685 6.24549822859651
213892_s_at 6.52606299639874 5.79853975301281 6.46651758278153 6.1780040872418 6.00034894917139 6.0520065412273 5.73132216478401 6.08815400032359 6.14787931097889 6.40464979015441
213897_s_at 6.57896883945034 6.3673080055553 6.63331437828827 6.30497986799568 6.32308241954551 6.39197900288332 5.86927919564059 6.07126003026617 6.29203018747175 5.94882514511408
213903_s_at 4.16826313060771 4.14024611301132 4.14680773380031 4.22752126658758 3.91491213468924 4.1881277004891 3.81817139696509 4.03712592463517 3.95185973684109 4.03253821550496
213915_at 3.61018678882935 3.58534202895342 3.63952085845194 3.53608564980712 3.70139287968592 3.61227886481689 3.40562655711317 3.48643580531427 3.45315390723232 3.85919170188333
213919_at 4.46007855064855 4.70019900763363 4.62368825795582 4.58937855304615 4.51617583229107 4.58099302450245 4.29423465050588 4.52915204042539 4.62910848461831 4.69587759020523
213921_at 5.37507459039865 6.70327346150024 7.30941840184187 5.18427206803804 4.37024585333612 6.08874310895128 6.75460544988257 4.41584338340848 4.98848428318126 5.12063998830483
213923_at 6.07873968708998 5.84847203712326 5.92382918781387 5.81602889092151 5.67551507387758 5.6850181013499 5.67037291689143 5.88847182750544 5.69423702126632 6.02705246115313
213943_at 3.48069402452176 3.46045097761926 3.22248777595673 3.61601273889975 3.51388127303428 3.53738312647238 3.50741507730423 3.59568499098394 3.66860422994863 3.42386018371016
213951_s_at 3.83634448275953 3.5629534035278 3.95527385935682 3.67060386645219 3.69055644798797 3.65029585097541 3.61327347781742 3.67308849391516 3.78099322480643 3.6610461802868
213958_at 6.51410291190212 6.73904920592299 6.77737478741724 6.92234539146776 6.4634918216708 6.72188897368227 6.52932495453383 6.64019747447174 6.6894435943069 6.71199137032505
213963_s_at 4.15846323258708 4.25225482267821 4.14732995563747 4.20771213743597 4.05102276385333 4.0011430472204 4.06292595193267 3.94374987090294 4.04477690400316 4.40802793251995
213972_at 4.15104493429159 4.06216399718854 4.38453759535207 4.33371757286283 4.03127755839409 4.18817808499221 3.93219788259909 4.05363847109075 4.3110817336025 4.43506117446849
213976_at 4.06402991022838 4.23865587119087 4.27295071744865 4.53209293946436 4.06556647186171 4.14558469236934 4.07493528941171 4.1329668483042 4.22971032292227 4.31620754215364
214014_at 5.39913624181034 5.19645692504076 5.46808151052123 5.66222497350199 5.25282305551871 5.43531525938112 4.98966581584225 5.52722471610018 5.53365487054133 5.32331337315995
214022_s_at 10.0511518712277 8.54603052102965 8.05080508341362 8.96405621716517 9.45800397092954 8.0678364199464 9.43637714149786 8.86708852128189 8.03971031669184 9.38042551256945
214033_at 4.37138215234442 4.2221826375241 4.53478591704055 4.81566532135349 4.36927777736245 4.31573726689989 4.40139518546591 4.47898561860295 4.41690815048347 4.41783282070456
214035_x_at 8.68123781055985 8.74572813252848 8.85826358153419 9.32269469499312 8.99927619113346 9.00059072041571 8.32066027783882 9.07982836988571 8.55382024986638 8.53309135158693
214038_at 4.17270190897341 3.66111462194738 3.69253109802601 3.86787929319276 3.85871718466341 3.78719599784993 4.11863401880253 3.7813789563263 3.71831662358111 3.90863196076052
214047_s_at 5.27449663566164 5.1582739932087 5.27820541534914 5.05946206724238 5.31947872806576 5.18846650232403 5.37586299142303 5.15427282163205 5.33022172087471 5.45516646114015
214054_at 4.24896529756008 4.42268612856252 4.28434654150969 4.46624354022432 4.54131598265442 4.43029530105374 4.35682757645262 4.50075890853738 4.4250914862489 4.58782115701315
214062_x_at 5.11327894804073 4.88545034284641 5.10172660581716 4.83810987017306 5.00825028218605 4.87662668307256 4.84603940482289 5.05206294977181 5.14356320763178 5.22007865944004
214067_at 4.22007390123992 4.26380517424126 4.13647774906409 4.32969598409616 4.28812492352757 4.000635348524 4.28812492352757 4.36725671615756 4.26335810177463 4.33546617218126
214075_at 7.70591585621736 7.38567766507508 7.49042495342652 7.5986343702652 7.72159239421 7.1873072615909 7.14416778369551 7.40868754620564 7.61282952684939 7.29382328461508
214086_s_at 4.8646121464967 5.5276112771272 5.59373491447456 5.03589712113506 5.10455514305103 5.19808802009556 5.69167247164478 5.40073235280818 5.47352437680908 5.46343326435852
214087_s_at 8.18485428609936 8.99195104192041 8.44104760419779 8.52457183798786 7.73187236094921 8.50793373609504 8.20443875293408 8.01602811285425 8.33044956894582 7.93579993381447
214088_s_at 6.21307711756112 6.17841178664665 6.2548086831598 6.41198030366119 6.2725178169007 6.06779905095172 6.02131920559906 6.22769789710371 6.25513946706528 6.22515370686377
214096_s_at 7.9759237208664 7.44168797977527 7.40543874372163 7.04092668655605 7.75946318026577 7.06264103224787 7.16614235025978 7.16085696226447 7.31713070125504 7.5727743386226
214104_at 5.79842707416812 6.11654481428338 5.94387679661864 5.76166960369552 6.21439299385672 6.30967636473829 6.83816243830973 6.15962814951181 5.27765533396917 5.94773351827062
214105_at 3.57520795320846 3.57482888487652 3.54344611346382 3.86346226804246 3.5016733392062 3.64787474514848 3.41554007581765 3.7088670390537 3.81787171377937 3.78505575828005
214113_s_at 6.03945938768764 6.01416417253696 5.99755713409896 5.85237662248795 5.88183775630307 5.86830511274431 6.01609011340953 5.84144997308785 5.93443975260516 5.7195393134127
214114_x_at 7.51700914931584 7.41783086054377 7.43722160206818 7.42250073945206 7.27956846365011 7.24231035730341 7.11380071488747 7.28199402588549 7.4533313035163 7.23110117313594
214117_s_at 3.64208807297778 3.83442358953818 3.70742238645955 3.70833078113237 3.80358912152876 3.77915737618246 3.96192998286435 3.68638899238157 3.75748343205495 3.84662240466679
214132_at 4.95504165321814 4.7858818433626 5.10402755903291 5.28603934513846 4.7862012853046 4.90176710399382 4.89348910649394 5.0484861879605 4.60034701824368 4.93639386144684
214137_at 3.48936580982755 3.65885792822991 3.49416074281856 3.69647734644095 3.71657367716761 3.48556056204372 3.59406147611602 3.48629415014055 3.50160131374716 3.59991680380713
214146_s_at 3.71884970802753 3.73693391459658 3.63746430466056 3.7872379840347 3.70496387833989 3.62773952596052 3.44508861051494 3.69259591697365 3.29727337063895 3.59613624422071
214148_at 5.02326998944382 5.19916335928724 5.11345800427777 5.71073817862669 5.02330794465951 5.22210552363554 5.18218509012865 5.39433446112003 5.34930560279387 5.43611354348878
214157_at 6.87690862080283 8.36185348474816 7.87068468978732 6.59243447291281 7.01233813577361 8.20975052750627 9.18172213512154 7.3080875987497 6.85176103741671 6.08419188096398
214165_s_at 3.84804560796412 3.60466914804126 3.42525534474334 3.59506076521984 3.67801332307556 3.50050281310941 3.52987597001692 3.57463763126349 3.95486256449571 3.88290057060763
214167_s_at 7.87865865543428 7.07749097429588 7.66061061089293 7.65806260733673 7.93113944111961 7.58407614864366 6.72766857630998 7.47699568320907 7.29040508519954 8.026644628149
214177_s_at 8.81276101763995 9.00777559103566 8.89596363997542 9.17373185471164 8.42983312109197 8.73272813995595 8.44134544619411 8.36790283026462 8.96734256655292 9.39831799948395
214179_s_at 8.26407615036041 8.56358818999789 8.44932904770532 8.3324132272948 8.45905056775143 8.3876546549992 8.32466010013741 8.34947022685732 8.41655225401954 8.40439013224248
214182_at 3.76352458083714 3.43557658228731 3.46719303168794 3.32289294744058 3.31931170542151 3.39325004912232 3.78459754852245 3.6177359948316 3.34832550163661 3.54843927974674
214183_s_at 3.88827852231367 3.70820876567922 3.76820837399533 4.2175764010037 4.19379222541136 4.07137149058914 3.74529927225235 4.01194030582209 3.90950781224665 3.78681285005392
214184_at 4.22113120660437 4.13334154437006 4.05740376021383 4.19930363168831 4.01509246976513 4.08435010087506 3.91905681803414 3.99083388771625 4.04234195042486 3.98205475088303
214198_s_at 6.1941920222621 6.1872621880118 6.47243450243725 6.20408089675537 6.13124837695509 6.34736673664639 6.34226231082532 6.03511682919879 6.52131459946028 6.22542183418964
214199_at 4.25574547981755 4.3586222917097 4.47385656704287 4.46078409723674 4.46754821706048 4.63998302169185 4.53519163229468 4.59941973632568 5.0205127648641 4.68320828546805
214209_s_at 4.56667845416716 5.1614570375252 5.59829080129739 5.17592425547086 4.87702545450117 5.6191862430452 5.18195699058757 4.83692330495322 5.49269816469504 5.286679726225
214210_at 5.2023826256081 5.39294949836326 5.20745021839543 5.22212386924624 5.07297460778478 5.10410789747744 5.49451922495534 5.30874283619833 5.28281411550695 5.15963850505108
