GSM506015 GSM506016 GSM506017 GSM506018 GSM506021 GSM506022 GSM506013 GSM506014 GSM506019
217820_s_at 6.057174558291 7.01384719784182 6.08972809264936 6.38082523862519 6.30727042846677 5.91587280925827 6.05544301715831 6.29915124468227 6.09583721513216
217821_s_at 7.07380979403576 7.18363505482351 7.64840153368071 7.18363505482351 7.34928981147477 6.7978118319417 7.2344771297579 7.18363505482351 7.18363505482351
217822_at 7.53582615654231 7.5669815482031 7.43607545245865 7.73003567203107 7.73312847681151 7.36229562396458 7.70916574968632 7.71941998090106 7.9527336559823
217823_s_at 6.45354522908011 6.66546186315195 6.08449144061901 6.89627073256351 7.39047593444546 6.22630516866029 6.47065716513264 6.23771310393089 6.48284694250787
217824_at 4.85880222852612 4.47229935209323 4.85880222852612 4.65918245200173 4.88573560637243 4.63294191006957 4.89740860195664 4.95577168716928 5.59948365949269
217825_s_at 6.90355118647627 6.68143593500775 6.81478659759998 6.38433443139019 6.94018451707589 6.81478659759998 6.92028054460767 6.76072374101373 6.99760580135144
217826_s_at 6.30806102754447 6.5170165465727 6.09360603727999 6.7061602033703 7.24721897343037 6.38792315242675 6.5335103587835 6.08357027105574 6.38792315242675
217827_s_at 8.28642536003475 8.43748563087768 8.51633889998025 8.29359590906248 8.68379349272276 8.62297077510242 8.43140917890585 8.53315923874021 8.78612066136614
217828_at 6.89075013941553 6.77703709164532 6.9936201381063 7.33228465067709 7.74068209940294 6.99318531026389 7.1801696446917 7.04187761380934 7.66758412344305
217829_s_at 6.7452413211602 6.52309249265149 7.15798293145152 6.7452413211602 7.45912666372606 6.52954890525774 6.63339894469945 6.7452413211602 7.15948189388618
217830_s_at 8.01476211247551 7.61716925452195 8.10029786308991 7.95059771199305 8.08213092705171 7.95059771199305 8.15755329038449 7.94345574549581 8.1506934629167
217831_s_at 7.54430259152973 7.22692238265081 7.22327491793352 7.19391571818221 7.1803876378108 6.85543656927358 7.23298983663748 7.48290339070464 7.22692238265081
217832_at 7.50245624207456 7.87968798343605 7.91605327103123 7.96595986144764 8.5711955922316 8.21203071288534 7.48224949507745 7.50192057377059 8.12292959475069
217833_at 7.01091717944886 7.06449453244288 6.99002400356759 7.23635396616295 7.20004294279773 7.04592726225779 7.31252916175335 7.25201906157418 7.39171447353386
217834_s_at 5.58696558383242 5.76696321349667 5.69800991819779 5.80479822923873 6.69948359069037 5.69800991819779 5.45150278351079 5.69800991819779 5.71595630332952
217835_x_at 9.28032871452707 9.25974507905248 8.75773130722867 8.74582720911215 9.07136180263755 9.05844267032862 8.97710047882285 9.33710280164874 9.3812567912739
217836_s_at 7.34646009849511 6.99680259689876 6.87522114844649 6.97281066950644 6.80677745530189 6.83339670754804 6.97281066950644 6.97281066950644 6.97281066950644
217837_s_at 6.9226847091905 7.0430506268055 6.83687967859388 6.78414208357999 7.03268589516664 6.9226847091905 6.9226847091905 6.9226847091905 7.08752238104607
217838_s_at 8.20889199165388 7.61819400447766 8.48497554780015 8.05995018918737 7.98894128546932 8.06970841716004 8.62649875688403 8.22671333003466 8.40134324337103
217839_at 9.75039624873738 9.26085667124097 9.34264849649001 9.42179509618779 9.65654797004053 9.40261215620788 9.68288062710926 9.4216579822565 9.34715721061236
217840_at 8.27903903546292 7.74216560893385 8.34230440119546 7.74647818404524 7.9902746123027 7.89606591193683 8.03854462799689 8.08266927283181 8.19615913866622
217841_s_at 9.24461176812027 8.78804023160829 9.12735224039785 8.81218135646651 8.9550555366214 8.86377264202249 9.29084398878005 9.14988472645411 9.2924351314063
217842_at 5.70376199480989 5.55632220036894 5.86018935506827 5.97743749645001 5.78532948516668 5.78532948516668 5.89499855997607 5.77268055722325 5.95025474168161
217843_s_at 5.6875886358589 5.39767661585553 5.53163344941996 5.61778776238631 5.6875886358589 5.53856782537269 5.99765649478329 5.7252303922458 5.86527960785345
217844_at 8.78492043691261 8.9411281262739 8.65717929687189 9.14066072997066 8.7574756106409 9.13646004013467 8.80630236461092 8.65537626551223 9.09313159927198
217845_x_at 10.4813176694552 10.2975192237985 10.0707475947149 10.4728949406491 10.5489160182281 10.0891943643687 10.9075269721117 10.6966346492618 10.3597331640181
217846_at 8.95804909106197 8.40506541608811 8.51072437245212 8.61437046011545 8.4421427419271 9.05460715689836 8.76071939072428 8.95284620862989 8.57698355369589
217847_s_at 5.92851323015312 5.69958384146117 5.68053578789158 5.85467247995409 5.93023619202859 5.64612299563558 5.52973539773868 5.71036303911302 5.75087122240583
217848_s_at 11.2157920213412 11.9689726040474 10.8923724942548 11.1962099930377 11.5918421170205 10.6998451782992 11.3526749507694 11.0124130807303 11.2286423114091
217849_s_at 7.18860150187768 7.34844857071631 7.3847290354083 7.62570836385094 7.52107662798298 6.89412140032679 7.48554267061344 7.19286123195852 7.81160396175317
217850_at 7.40112992078019 6.86679890420259 7.23454955544187 7.17552807677269 7.17552807677269 7.17552807677269 7.018959003665 7.27066685619214 7.40918275166551
217851_s_at 4.19670529379524 4.46752157479921 4.29323385920278 4.52869078345632 4.63208819519861 4.27913703143019 4.3754773348188 4.3754773348188 4.424422302046
217852_s_at 9.87317290951428 9.74771103683404 9.36373553381958 9.60985050671827 9.44488163126498 9.49001726092708 10.1059184487545 9.76581862832649 9.62969331234011
217853_at 8.1303056202979 9.44650023395676 8.8737457967113 9.57115693618779 9.44533712923233 9.44256559508878 9.23286309332117 8.02317187769095 8.92977108420614
217854_s_at 9.19098870102827 8.78138199131652 8.406644182811 8.3638396444379 8.52685106834282 8.40721768343361 8.853538087031 9.13899946299282 8.94340833355099
217855_x_at 9.13495167425417 9.23990594723458 9.52664255981192 9.24287622884549 9.13487258205593 9.22064515458503 9.23990594723458 9.31761467270351 9.23990594723458
217856_at 5.31542649872031 5.55796133421865 5.15477787534877 5.48432520192708 5.84008003627261 5.49372761574336 5.48397306708574 5.3615714425364 5.67909202321262
217857_s_at 5.9946578731984 6.00812755407473 6.19142744233685 6.12480401559574 6.36764767403176 5.86814442560685 5.81622895593917 5.82819878985044 6.11402356427206
217858_s_at 5.44477229957367 5.45803201271021 5.53411802013503 5.36103464304228 5.83385306050662 5.06935840324613 5.49435125480067 5.40605062929223 5.58026441035885
217859_s_at 5.21219111515987 5.37898355429669 5.51594451747333 5.28247437199096 5.31006181747248 5.2538092036218 5.27621710459767 5.36463108971328 5.28369962794153
217860_at 8.86683466674204 8.6726990389921 8.75230318420476 8.86683466674204 8.84278803915924 8.85793242683204 9.42304417424403 9.07441891487358 8.91448012654774
217861_s_at 7.36740931873703 7.17265068366053 7.64010660330518 7.17265068366053 7.98166709698856 7.2390492774448 7.54711076957636 7.38584453099731 7.9451044058539
217862_at 5.79528118985088 5.9793313218275 6.0337329032936 5.78648020702879 6.26074254217388 5.9793313218275 5.98429281948146 5.9793313218275 5.9793313218275
217863_at 5.17243759385004 5.10042880505774 5.14716820667101 5.02144055142844 5.16011889934725 5.0898925190086 5.26952008117767 5.30901943861684 5.3959580873654
217864_s_at 5.64052539381694 6.41461958371961 6.07032297532875 6.05268845279615 6.47244325132432 5.91799966971622 5.86268395138817 6.12282643773887 6.06507640091364
217865_at 9.89480536422523 9.9943738332037 9.7379344700493 9.91564030665309 10.3246926922308 9.7727979521876 9.85097184358408 9.58398661223179 10.1734843143007
217866_at 8.21287401417208 8.46124261737601 8.62113865531178 8.78188221990338 8.73956105732718 8.72860348599948 8.71654427321776 8.48353868854348 8.78618227449964
217867_x_at 6.56572760329192 6.46534054481638 6.51593648713934 6.5150261724762 7.53488901445795 6.64301925905529 6.58461850632604 6.73323011629091 6.72699311568284
217868_s_at 8.44349109502716 8.87865066084892 9.09561955442876 8.87865066084892 9.28021862237074 9.03069681322747 8.90468502097127 8.83591887356133 8.90468502097127
217869_at 10.2480799709014 9.50879778544236 9.75379495949725 9.6862913263124 9.72116040489633 9.84323777877518 10.1893347871795 9.99731427321025 9.66274230450647
217870_s_at 8.1631383015515 8.78770649384618 8.7007987005394 8.78770649384618 9.05712211964989 8.03592525772692 9.12087568942673 8.8301943024646 8.93704615656885
217871_s_at 11.266648878524 10.8538686051207 10.9620348224436 10.5217689310835 11.3284106095505 10.6599639279642 11.0717302300223 11.1243241661221 10.6688732276071
217872_at 8.5881042016418 8.55976596543979 8.86120741284991 8.61180135176285 8.50564595946243 8.6972767458294 8.58273137204456 8.65225830605593 8.68723149502469
217873_at 9.14144488418368 8.99044949126021 8.86158904741141 8.65130593972741 9.34911637100146 8.58799538694038 9.04520008112166 9.17073703184942 9.13264521775984
217874_at 9.43908612862403 9.20905212914602 9.15503368129994 9.12704590260957 9.29449176281021 8.96269020902614 9.44433095440529 9.35030129819686 9.27645991506646
217875_s_at 5.78038482183799 6.12730886490156 6.12076417366279 5.94768880379985 5.88891752853874 5.5450147267124 5.71733627068602 5.91249166741047 5.76057524622946
217876_at 6.76770540603362 6.77068409959355 7.0084770077351 6.90934969087959 6.8330647052625 6.85729480495073 6.8317128812036 6.7562161504941 6.94235827853099
217877_s_at 8.36561296093033 8.63416968420881 8.57981024422611 8.62967895377207 9.1052944999105 8.39514425996842 8.61812108222674 8.62772007929922 8.59327618615984
217878_s_at 6.03110691265911 6.11745178307551 6.53845321520632 6.04238451761137 6.21790573569397 5.96365823626762 6.11590042897382 6.11745178307551 6.12728617106965
217879_at 6.17148972630849 6.22995915844661 6.34602188323673 5.85320874082552 6.18445149837432 5.64264794145342 6.31222591231372 6.2917359439581 6.125078783541
217880_at 5.8183177534936 5.72163530647791 5.61960691683795 5.82269867432646 5.71284229837113 5.8183177534936 6.01667764739931 6.01559564573425 5.98660028999082
217881_s_at 5.35110522499955 5.24704914497372 5.51108061675028 5.25797025147498 5.40563886368299 5.37872306078645 5.31563472954046 5.12889555806689 5.31563472954046
217882_at 8.68473281171773 8.54904909854037 8.49676724755776 8.06452357829016 8.49906974597846 8.35151345185205 8.40151708266387 8.50097881064478 8.5376734047062
217883_at 8.25383084828905 8.61059812512218 8.03415332706766 8.32660194560463 8.86867716313743 7.96702876800727 8.62530572609248 8.44590744941711 8.65122516480058
217884_at 8.04484208239012 7.7783460258505 7.84379584848516 7.76815805632811 7.63359150934242 7.72193987809629 7.87903724585555 7.95023738015589 7.87701754903151
217885_at 6.93790203601965 6.81472314882339 7.17532310125048 7.09699961754856 6.83884830753371 6.89059314156901 7.20838483721187 7.27709760091607 7.3386240498555
217886_at 8.33439566983622 8.38205651466353 8.39875653430303 8.45909435917654 8.51427139086816 8.01864140158015 9.0646068747463 8.62465341877423 8.74474393905712
217887_s_at 7.66695975579899 8.00676643734209 7.85880338017174 7.99266298094497 7.96764799415329 7.41008227881093 8.23941634810931 7.81952196906493 7.91751966076704
217888_s_at 8.23599416262098 7.55288042003822 7.40654707986988 7.79042804744536 7.40260836220066 7.87492047600081 7.86416038864665 7.88383137093504 7.75981671498248
217889_s_at 6.13875630693603 6.74844469744958 6.10140057364939 5.90268444340527 6.83641408435667 5.96262407044117 6.16679500634162 6.00519680144167 5.702233546836
217890_s_at 7.38407326812274 7.54621213189015 7.40376847774548 7.37726290366114 7.3251740906064 7.64521023764738 7.33674385790901 7.58417814972814 7.37604860310654
217891_at 7.0822512793837 6.66473865374601 6.2620916719342 6.57313464296801 6.43379777759675 6.59755053552077 7.09186334351048 6.89580684259794 6.83653588849303
217892_s_at 8.29543484889661 8.36767002788179 8.50893897034892 8.63455367159642 8.82237368685804 8.4708907173057 8.84918939575313 8.30299143444722 8.46118815000289
217893_s_at 7.13542727189103 7.10199459004994 6.75865351570129 6.71865025103365 7.16791919500098 6.78705831416844 7.23974356999385 6.9263808055285 6.91336143352795
217894_at 4.746732613383 4.60384780052671 4.55455842151088 4.82435866904154 4.7868344695069 4.79336698422192 4.87127981748998 4.79085026417531 4.79085026417531
217895_at 8.57801209265757 8.2327322797898 8.39338978511445 8.47104431096832 8.57753768721534 8.45130494047786 8.54934767289459 8.68131211106572 8.52952951309626
217896_s_at 7.87817447923626 7.93292303560477 8.0088880300686 8.04856974359786 8.30319071060792 7.95808430867782 8.11794484689452 8.05656188620832 8.22249875681634
217897_at 8.99297714855326 8.75394447650372 8.89643159749787 8.69733887883242 7.99246735807882 8.81132963405083 9.40914392798594 9.34891628770655 8.75508107073294
217898_at 8.83186261941605 8.60868713362219 8.44871722645027 8.46159744922181 8.49827509121441 8.61092830940485 8.99106412268691 8.82397201100172 8.67734721261319
217899_at 7.49779807859804 7.49779807859804 7.23230252280884 7.50999763930112 7.41923577107251 7.14690545151814 7.54662174847067 7.49779807859804 7.49779807859804
217900_at 7.96900348576658 7.89461298550431 7.93205537904506 7.83728065409265 8.10845153783547 7.72729993147838 8.2384182599716 8.01969917213588 8.18590666355614
217901_at 5.52839607874709 5.56607447756546 5.60156343638279 5.5220497084453 5.6702707982872 5.69752411142952 5.56607447756546 5.51908785324932 5.42614283057534
217902_s_at 7.61705732505544 7.52481955158171 7.59266879879136 7.44399585000193 7.89238974628684 7.44218626034895 7.93777798167084 7.54313940421042 8.07739156181811
217903_at 6.60370542119324 6.49492816807051 6.55917911228477 6.66919663445685 6.66331523618118 6.60370542119324 6.56657376461124 6.47767404171551 6.75652855309071
217904_s_at 9.56937355177181 8.81824819670671 9.59745974682249 9.94389788840441 10.1747106633419 9.43114151705198 10.0038292138324 9.9661107958167 10.3156647929755
217905_at 5.15471955894254 5.30708157148891 5.65108941615992 5.53852301128832 6.15623867763796 5.44692672540025 5.61198474200965 5.47855129592386 5.52025417950012
217906_at 8.99708644529662 8.99396341866774 8.5999244493066 8.58511253337104 8.62039735510616 8.86827266188701 8.98663910376503 8.69407731045642 8.98542730558481
217907_at 8.94248760548639 8.8175377823454 8.78800958650142 8.92935733564569 9.90477788679189 8.95784056601917 8.98293427622471 8.9706681611736 9.17068951754364
217908_s_at 6.27260106357426 6.17291066796802 6.20030358514528 6.22177169258951 6.45488049484532 6.16782343791215 6.20030358514528 6.05535172032866 6.3196131092656
217909_s_at 6.46264153052757 6.38804686533799 6.4107511867573 5.98197342161487 6.63963854260431 6.13332575614599 6.1032265282017 6.59754430808411 6.40174962601403
217910_x_at 7.82415174827259 7.83505892621724 8.08106286171935 7.79895678138025 7.8164320617908 7.82645721802661 7.68665013987888 7.80437309714873 7.66559505189602
217911_s_at 10.1802846770211 10.1403195578543 9.18202017273954 9.45281662833382 9.78781382069751 9.53443749227648 8.72851013160731 9.66489888814347 8.99795078794158
217912_at 7.83540664092299 7.46959055187115 7.60252024874531 7.77849347932338 7.6781859791814 7.95500755853786 7.68050556074899 7.82415174827259 7.77956986169116
217913_at 8.74676041021287 8.46949307436712 8.62142837927263 8.76525188801836 8.62519682676149 8.34289980074528 8.87738960429155 8.85240747085961 8.68117663458471
217914_at 8.96473146177779 8.92680405342835 8.95821205313822 9.45376434898278 8.62543979417475 9.26986804252205 9.26935312519252 8.97202349697241 9.08093495175298
217915_s_at 7.47043794678147 7.36992790228715 7.14898710314723 7.25976597425313 7.76737221462068 7.12986374831283 7.47956604421908 7.43081902493208 7.6377800210865
217916_s_at 8.04201444945738 7.98616826238595 7.80945613656738 7.98616826238595 8.24512773444638 7.86060339616086 8.22020106992824 7.98616826238595 8.1851838421205
217917_s_at 10.3788451339802 10.7138758959566 10.1760965933369 10.1140489289483 10.013396804857 10.3064363587677 10.5056747766626 10.4513283045293 10.1413100657593
217918_at 10.6588269781987 10.60247581322 10.6552085823393 10.3446854344566 10.5922217495638 10.3086954318062 10.7366340725482 10.5868694374132 10.5111731185967
217919_s_at 7.39890521310167 7.4558040539195 7.3961423149612 7.34561789775273 7.85658880841418 7.27573167571712 7.63531720923694 7.55271348203086 7.4558040539195
217920_at 6.6053548043131 6.5812542439755 6.86271330239723 6.59574943245107 7.18533282836772 6.6053548043131 6.59535244572003 6.38574126824369 6.85693297657612
217921_at 4.59716563880665 4.76045911264379 4.77501921483313 4.77671497629806 4.77501921483313 4.74310273333566 4.84058007384294 4.66838235457256 5.05434783305595
217922_at 8.52962304902511 8.2659446342389 8.82529782765685 8.73930730769611 8.86232552765523 8.68626020404035 8.81525888459444 8.78081373200421 8.64038290914489
217923_at 8.55644620408294 8.21870995994071 8.29185570855224 8.1740115640962 8.53957218456243 7.76936494711082 8.15789738423747 8.51336018423189 8.57887978398231
217924_at 5.84155655350701 6.34652188875231 6.01782122492019 5.89601181354945 6.12728129961349 5.75200011994783 5.89187241310656 6.20759617208281 5.9383143167595
217925_s_at 8.17670110018696 8.27195732896734 8.33765167344659 8.05856237451736 8.22872724118828 7.97232507383142 8.09210171165379 8.17163061278115 8.48913231113699
217926_at 9.32925242993304 9.07861869472868 8.6580532997145 9.08313103354815 8.93164347320731 9.13011559453159 9.13889927033456 9.2916950672487 9.20769313545854
217927_at 9.80666765651906 9.16076777660881 9.35409248260366 9.51659908287807 9.22295595740897 9.31446651477219 9.87621059091207 9.75203628368473 9.37783068414142
217928_s_at 8.3389575366371 8.36800186593347 8.3422125980516 8.33642056923012 8.36800186593347 8.50477902961951 8.32671357079903 8.46557866961115 8.49250281429854
217929_s_at 8.12851423448607 8.10717208490962 8.04447010217612 8.04201868083131 7.72681474935098 8.05431324955191 8.04265408405617 8.11185211232946 7.91456770224677
217930_s_at 7.83137869185184 7.55258919280831 7.72720541171096 7.16916169743968 7.58307383521865 7.40103677151552 7.57011204357545 7.84554445602129 7.65371431805594
217931_at 6.96304373857968 7.08788119934835 7.5193185113302 7.08788119934835 7.26009072046784 7.08788119934835 6.88877872413117 6.90552317046201 7.3947554660353
217932_at 7.81308866065982 7.91791483074496 8.30412254866142 7.62091062090569 7.80280762219315 7.66805604371093 7.96349314325665 8.11008360477603 7.99171037951993
217933_s_at 8.40940345456039 8.38114323110475 7.72851028945748 8.91737243974042 8.81159667064117 8.26725545955554 7.94920043457327 8.37858857202317 8.38387692986025
217934_x_at 9.58553834033107 9.58553834033107 9.4857793445693 9.58553834033107 9.37399521896737 9.42564755618899 9.64362268371709 9.87582773604809 9.55681994726018
217935_s_at 7.85753906145532 7.75325787910192 8.09456281932893 7.66739748680029 7.73019991740944 7.56354383168846 8.00123439013743 8.14107470442014 7.9413389884988
217936_at 7.80249762959958 8.16750776059602 8.17146896098331 8.28086296190708 8.40138966058441 7.75754338408655 8.37947475022505 8.1899423227042 8.68996671797191
217937_s_at 8.07237476146353 7.87780933508556 7.08223624164332 7.91607545294688 7.1174019308791 8.06056988253627 7.75621362453594 7.75621362453594 6.69165986660563
217938_s_at 8.53973369034693 8.46093023939907 8.53973369034693 8.38630493624098 8.95336612642917 8.27594916171566 8.53973369034693 8.58613713081703 8.82004230583969
217939_s_at 8.7660855370533 9.42761843077147 9.57172303043911 9.17175565681298 9.29924016431498 8.80848675476772 8.98914499418655 9.12548543183233 9.24984692822377
217940_s_at 9.32753746683045 8.82450900774675 9.04980023487623 8.94939974096954 9.07293143321894 9.07612062580169 9.26359967417588 9.12417801679238 9.17671599170709
217941_s_at 8.34189979897504 8.93369463782498 8.93369463782498 9.97039436330955 9.53802238231188 8.53322564762357 8.68591553039182 8.86169330250044 9.06772099413175
217942_at 8.17984041199707 8.1246236384248 8.14197622242502 7.92426137603287 7.98597860773616 7.98315804897169 8.3023363107815 8.15842406664365 8.20759120989831
217943_s_at 9.52374239059193 9.39110247002179 9.00007638290274 9.34948955940146 9.38882342078221 9.27907714642282 9.87471405528395 9.59080729773001 9.57296612704926
217944_at 6.67441867963036 6.32742596878888 7.09217784830593 6.87168891617602 7.31332371426194 6.88537872816838 6.87168891617602 6.82970468136022 7.23135963654213
217945_at 8.45242254931456 8.62203714670581 8.18680542562847 8.40568066440485 8.92799482725709 7.92439200482388 8.48298973079259 8.48544280952074 8.84127410682331
217946_s_at 7.67218287090681 7.45592395553185 7.62281291365982 7.33742091723508 7.80473781443953 7.28001809699382 7.62281291365982 7.73137212622961 7.94944547711448
217947_at 6.05900625680839 6.82489708707844 6.16208196076618 6.24518104291491 6.13874665728606 6.464024948575 6.16931923129694 6.04953588342965 6.07980065479228
217948_at 7.56285617805897 7.45631079363459 7.61096170237235 7.61096170237235 7.61137002160069 7.36256904671891 7.63752271955812 7.74674436290149 7.76312957778426
217949_s_at 9.10201201851907 8.57532119079765 8.70100197367375 8.70100197367375 8.98735382438205 8.66027146667839 8.49430313479226 8.70100197367375 8.79067526637415
217950_at 7.73884575757878 7.82815627524901 7.68347941510521 7.69782428228606 7.79040942493833 7.64100339114505 7.81330415068753 7.93725985369255 8.0432975878716
217951_s_at 4.71068139387257 4.98977600187121 5.02640404855647 5.09904909180258 4.92490755144968 4.93619993837397 4.90502999531766 4.82693582553975 4.89726194240146
217952_x_at 6.70029937444047 6.76615538611496 7.00575974616223 6.75098238276595 7.16291293169149 6.69848629760035 6.6515025906918 6.75098238276595 6.92681652755405
217953_at 3.98656864989226 3.96639789858522 3.97251252446305 3.9668937507392 4.0368238491054 3.96938234444025 3.97251252446305 3.9397687762422 4.06771965171791
217954_s_at 6.18372179040964 6.42428166799789 6.30834501248834 6.38300756948819 6.62129334781771 6.22739536829771 6.26385194710414 6.38300756948819 6.70161721218997
217955_at 6.60968911958596 6.75575801358223 6.58946119288131 6.41691122188468 6.57766495743396 6.36405603045702 6.82703682646646 6.82324166622631 6.60968911958596
217956_s_at 9.10681281762987 8.86131791685021 8.95975899411978 9.10511822042256 9.49762886792949 8.72369815148935 9.43724563999901 9.11028280636531 9.15683925265599
217957_at 7.93116836495146 8.25625732957109 8.01296752305791 7.82925639448304 8.86248810483759 7.91801728573128 8.42204059955284 8.09760873690224 8.48338601381393
217958_at 9.38462349870706 8.89342269173292 9.18761705219908 9.04132504614131 9.28766637825816 9.1727773516977 9.45742560835968 9.13535007479346 9.55896160495602
217959_s_at 7.21855322083542 7.16378415053142 7.59917714443893 7.25102776548428 7.73935458388913 6.9639683060717 7.50914332357416 7.47764116930696 7.66955614941714
217960_s_at 7.17497108707588 7.50754360491569 7.37852987724287 7.2989087687101 7.47287610126566 7.13447682135068 7.02412288138908 7.39653167380577 7.31342409331829
217961_at 7.56954456662665 7.68028350629051 7.70084328483282 7.69597606412187 7.72278819154684 7.57320230042635 7.72072025861163 7.70084328483282 7.89309533639097
217962_at 8.95884090587465 8.98127212236326 8.83009592644084 8.92522784282191 9.40881199739513 8.67677201527369 8.79885516925029 9.14744194959034 9.48444070232903
217963_s_at 11.9193404233737 12.1310655318971 11.517342911545 11.6651537633358 11.3879581332279 11.669830460733 12.2837590334712 12.1177603548073 11.9071247784723
217964_at 8.47982551474072 8.00696174694113 7.96290541680755 8.19243780585469 7.75979141365973 8.19203542484774 8.7973084505444 8.9507105679569 8.19243780585469
217965_s_at 7.01218909820129 6.45701527787615 6.86235904560726 6.85241989562482 6.83882545996178 6.87829318208329 6.7270001608402 6.91438549577661 6.85241989562482
217966_s_at 5.72552715972766 5.66197992659489 5.87675019550502 5.62572067211041 5.94369969225616 5.72552715972766 5.69378095888633 5.61252871952565 5.72552715972766
217967_s_at 5.6016662288465 5.58110724739343 5.83118872249126 5.83335665852666 7.29281538616868 5.23987726282177 5.22301437655683 5.37274415588584 6.00600915305791
217968_at 8.13547938634444 7.6624725995971 8.11518013452984 7.5174930984205 7.71682480928237 7.9281240142782 8.03427561983797 7.87389427703843 7.79270979166233
217969_at 8.73064683626066 8.75628650773529 8.92242233257455 8.61305659482041 8.57663556402667 8.77796811195856 8.68802632387905 9.02244639498232 9.05304136008103
217970_s_at 6.21030287602447 6.2509228536545 6.25642510614212 6.31653677990818 6.62903236358178 6.09253529423591 6.2509228536545 6.0915172639057 6.37375430632002
217971_at 7.26270628088141 6.88188073585043 6.49787354498735 6.68460993655897 7.05704103756934 6.95698716411086 7.23711782628951 6.95698716411086 6.68762676725871
217972_at 6.36552041444421 6.42232468005576 6.56070581872572 6.57909628953372 6.92863231532144 6.3248845123588 6.6228242094314 6.56841612966348 6.61683355360171
217973_at 9.71271756260995 9.62011373692545 9.31878693569407 9.589933940163 9.21872823012944 9.29167224220538 9.4929855409112 9.72346995377043 9.27458577505406
217974_at 5.18448929561337 5.09178811816901 5.08548994564337 5.09178811816901 5.3909162292141 5.29661957996567 4.93002787639535 4.78869105320875 5.14039103696703
217975_at 7.68781871427917 7.8015426932789 7.42809504724979 7.84931924420383 8.62885435016565 7.28810474810704 7.57874124823105 7.79203884521643 8.23783816830672
217976_s_at 6.34948741442253 6.25984044416525 6.19698231454586 6.05621726032614 6.2804319224952 6.13939381090781 6.69512708692711 6.50441141011494 6.53983727635168
217977_at 8.45056192972971 8.51395501869965 8.14180501498478 8.5392145196529 8.35023200007492 8.20675680811059 8.18469608460492 8.37911733758769 8.42783249720717
217978_s_at 8.43551541991526 8.57378779319567 8.39855749452637 8.30904199155545 8.73908063805277 8.34462141045691 8.69405219795461 8.52521973308369 8.66465895958569
217979_at 7.78113506462603 7.79944353091863 7.7818121792449 7.25490149419902 7.7345297377855 7.2381713024155 8.53652958678559 8.05158058678252 8.90017054361772
217980_s_at 7.45708811659503 7.45708811659503 7.61872859333928 7.45708811659503 7.35880723771416 7.68317495835316 7.27503846219415 7.3689929299136 7.62777307725444
217981_s_at 6.3539136134438 6.56298184564915 6.01147298680061 5.87471066953419 6.30067963573904 6.21271633473035 6.36991775689806 6.12688669238749 6.21271633473035
217982_s_at 11.2326058617171 11.3938862558668 11.1121179610411 11.2779563058365 11.43902579766 10.898382188135 11.5212256798209 11.2541495875949 11.2779563058365
217983_s_at 8.7729431754177 8.87865022211676 7.94534259065593 8.74453365370256 7.7895398612235 9.12961411796471 8.07232833496205 8.02289656344984 8.56150658091688
217984_at 9.88227021260339 9.57391428736956 9.59942843098762 9.59578772548589 9.3524215734647 10.2688276525126 8.75839328409229 9.05469759081063 10.0679578569117
217985_s_at 4.10999391038646 4.094596082959 4.06909716773047 4.06803249101713 4.0542777299426 4.08215982655952 4.02697027252135 4.06803249101713 4.15781259223847
217986_s_at 4.89812234066107 4.98413800010794 5.20601216275978 5.25252615675757 5.89442381129441 5.1778698315129 5.07301905355711 4.96462434875292 5.80744264954042
217987_at 7.00455250374842 7.31005158740562 7.00413916672621 6.88200180531663 7.51273495386234 6.96542107201312 6.9166551835593 7.32893645040169 7.07058103419015
217988_at 7.69785402136041 7.18431063018761 7.5712218443945 7.53652102209098 7.45104963635514 7.59375996446995 7.51645901414258 7.77771001655668 7.60900509359252
217989_at 7.21697076530483 7.08242435013193 7.04979547403804 7.20736483365884 7.29812293343701 6.90525434179389 7.04979547403804 6.51487365971178 6.84487612073992
217990_at 8.20830454175866 8.03282086101787 8.13140292547986 7.84684354296483 8.08799259472984 8.13560681195709 8.13140292547986 8.39511026313223 8.13140292547986
217991_x_at 6.01070630328601 6.82276730968473 7.08479088755748 6.84633691250745 6.74350802923593 6.15414661358181 6.764704774216 6.37204407733036 7.08834347790849
217992_s_at 7.36371867331715 6.54555332711063 7.35386018956314 6.79867547640374 6.25570793023993 6.31082608191413 7.52759552231942 6.76987353024466 6.64167912066161
217993_s_at 8.56662111755049 8.64426934082537 8.67476736716602 8.56141924635614 8.96638307721512 8.6086693933598 8.64426934082537 8.78916823899339 8.84859682295962
217994_x_at 8.26212779668491 8.19572182054687 8.03255208334321 8.10249788730799 8.11873318288104 8.19557249307817 8.21920243466015 8.36333796039281 8.40527868364639
217995_at 7.47471904304123 7.26863948755328 7.12524631150882 7.14245119456125 7.93971810040247 7.05189250570685 6.59124852025275 7.32156198572043 7.97710234327763
217996_at 5.86834779125491 5.67986159801985 5.7295501866814 5.7295501866814 5.48712497555065 5.36226745859517 5.81926500378762 5.43123216774606 5.55186147504326
217997_at 5.8989969026802 5.72417735708416 5.49039008541592 5.82062893703078 5.61836394036609 5.81273235211739 6.04606196720786 5.516690636313 5.93035986700021
217998_at 7.7267522760013 8.02550703447089 8.19494508156421 8.040360788188 7.92367552568487 7.87423397116481 7.9257745420353 7.88116234248371 8.03423736348951
