Entrez.Gene	Symbol	GSE7621_FC	GSE8397_FC	GSE20141_FC	GSE20164_FC	GSE20292_FC	GSE20163_FC	GSE20333_FC	GSE7621_statPval	GSE8397_statPval	GSE20141_statPval	GSE20164_statPval	GSE20292_statPval	GSE20163_statPval	GSE20333_statPval	metaZscore	metaPval	effect	significance	metaPvalBonf	metaPvalFDR	PD_Avg_Log_FC	PD_Avg_FC
8836	2416	-0.296090231530264	0.859234877810474	NA	-0.222063319055758	-0.031272447288182	0.0504345844704801	-0.48726218579834	0.318863538552176	0.0037582679423243	NA	0.892056113401626	0.943102435201405	0.706177510206925	0.929399992157675	0.104896975788112	0.916457558701957	279	62	1	0.961556624470401	-0.0211697868985983	0.985433357113786
2738	6491	-0.0608813508264072	NA	NA	NA	NA	NA	NA	0.916572304067716	NA	NA	NA	NA	NA	NA	-0.104752371506086	0.916572304067716	191	151	1	0.961578721986706	-0.0608813508264072	0.958678278237366
3304	8512	-0.0400521108749441	NA	NA	NA	NA	NA	NA	0.916664216925756	NA	NA	NA	NA	NA	NA	-0.104636542762615	0.916664216925756	191	151	1	0.961578721986706	-0.0400521108749441	0.972619815257878
1995	2582	0.0156080120047575	0.0692417747195435	NA	NA	NA	0.00386733816145224	-0.300149996762007	0.979836521563641	0.895174741031245	NA	NA	NA	0.995389147574603	0.933016440633298	-0.104499731144771	0.916772781627675	834	114	1	0.961595258955964	-0.0528582179690634	0.964024543383134
6885	8635	-0.00514640973338309	NA	NA	NA	NA	NA	0.0529697073431104	0.974873983660284	NA	NA	NA	NA	NA	0.96747258127551	0.103481322725423	0.917580972213459	192	150	1	0.962345550007678	0.0239116488048637	1.01671240752936
8706	6092	-0.586446513364688	0.879787582980049	-0.572626017464681	-0.778970072110073	1.00968138035179	-0.549370210236132	0.523019674765345	0.0749841299658357	0.0240509712190194	0.439046611927393	0.401559443388789	0.140242454739466	0.134844979764296	0.929399992157675	-0.103219783396124	0.917788538895478	239	44	1	0.962465827348947	-0.0107034535826271	0.992608384682205
8078	7599	0.0382721877894259	NA	NA	NA	NA	NA	NA	0.918237951157859	NA	NA	NA	NA	NA	NA	0.102653536616634	0.918237951157859	698	151	1	0.962499300125236	0.0382721877894259	1.02688326560758
5547	9226	-0.0169950424937451	NA	NA	NA	NA	NA	NA	0.918237951157859	NA	NA	NA	NA	NA	NA	-0.102653536616634	0.918237951157859	191	151	1	0.962499300125236	-0.0169950424937451	0.988289047534252
10091	10069	NA	NA	NA	NA	0.017514458579921	-0.0291610735421468	NA	NA	NA	NA	NA	0.939403906411599	0.823700309341061	NA	-0.102652118224508	0.918239076923945	429	199	1	0.962499300125236	-0.0058233074811129	0.995971726187847
3744	2950	0.173929934040711	NA	-0.944358850980997	NA	NA	NA	NA	0.478803187715207	NA	0.339464119915975	NA	NA	NA	NA	0.102503881909595	0.918356731763104	642	132	1	0.962499300125236	-0.385214458470143	0.765665172976221
1225	6351	-0.0351839775280132	NA	NA	NA	NA	NA	NA	0.918466401794962	NA	NA	NA	NA	NA	NA	-0.102365707884198	0.918466401794962	191	151	1	0.962499300125236	-0.0351839775280132	0.975907301721162
6164	731	0.0246619195110851	NA	NA	NA	NA	NA	NA	0.918545859334524	NA	NA	NA	NA	NA	NA	0.10226560000615	0.918545859334524	698	151	1	0.962499300125236	0.0246619195110851	1.0172412843173
5377	8118	0.0151258734747337	NA	NA	NA	NA	NA	NA	0.918545859334524	NA	NA	NA	NA	NA	NA	0.10226560000615	0.918545859334524	698	151	1	0.962499300125236	0.0151258734747337	1.01053961105358
3861	453	-0.309212469436332	1.96062239333209	0.149117491659243	0.254227910090282	-0.0813276014544773	-0.138366926260126	-0.598840540823758	0.470916407526722	0.0155292467280539	0.860642802119002	0.922990112452298	0.862565171494063	0.750605813458688	0.929399992157675	-0.102243302848979	0.918563557125889	359	44	1	0.962499300125236	0.176602893872417	1.13021942802558
9118	881	-0.0191630623399837	NA	NA	NA	NA	NA	NA	0.918978948370923	NA	NA	NA	NA	NA	NA	-0.101719972803885	0.918978948370923	191	151	1	0.962702675580272	-0.0191630623399837	0.986805004761397
10003	9992	NA	NA	NA	0.0710902638977196	NA	NA	NA	NA	NA	NA	0.919036370086861	NA	NA	NA	0.101647632334945	0.919036370086861	436	197	1	0.962702675580272	0.0710902638977196	1.05051026835473
10001	9999	NA	NA	NA	0.0925480307656761	NA	NA	NA	NA	NA	NA	0.919036370086861	NA	NA	NA	0.101647632334945	0.919036370086861	436	197	1	0.962702675580272	0.0925480307656761	1.06625169189256
1079	527	0.0184036289902565	NA	NA	NA	NA	NA	NA	0.91954187357283	NA	NA	NA	NA	NA	NA	0.101010816748929	0.91954187357283	698	151	1	0.963134832099632	0.0184036289902565	1.01283813379136
8932	577	0.0121975068993496	0.167147722927189	NA	-0.969585336888038	NA	0.0985205507657305	-0.0393060521582456	0.95988333606624	0.522638162547183	NA	0.253605284097979	NA	0.733361393653243	0.988831279735363	0.100859844013582	0.919661720333924	811	104	1	0.963163002435832	-0.146205121690803	0.90362424075496
5783	4151	0.0249374126207318	NA	NA	NA	NA	NA	NA	0.920272471614986	NA	NA	NA	NA	NA	NA	0.10009050723654	0.920272471614986	698	151	1	0.963512933880849	0.0249374126207318	1.01743555248601
5703	7521	0.0235881930996129	NA	NA	NA	NA	NA	NA	0.920272471614986	NA	NA	NA	NA	NA	NA	0.10009050723654	0.920272471614986	698	151	1	0.963512933880849	0.0235881930996129	1.01648448370867
7822	7108	0.0135100200054241	NA	NA	NA	NA	NA	NA	0.920639193640016	NA	NA	NA	NA	NA	NA	0.0996285919728439	0.920639193640016	698	151	1	0.963512933880849	0.0135100200054241	1.00940841575824
8537	4760	0.0381643521708801	NA	NA	NA	NA	NA	NA	0.920699078835973	NA	NA	NA	NA	NA	NA	0.0995531638752317	0.920699078835973	698	151	1	0.963512933880849	0.0381643521708801	1.02680651310577
5786	6383	0.0163956498972935	NA	NA	NA	NA	NA	NA	0.920699078835973	NA	NA	NA	NA	NA	NA	0.0995531638752317	0.920699078835973	698	151	1	0.963512933880849	0.0163956498972935	1.01142942087665
3139	7989	0.0168890354921025	NA	NA	NA	NA	NA	NA	0.920699078835973	NA	NA	NA	NA	NA	NA	0.0995531638752317	0.920699078835973	698	151	1	0.963512933880849	0.0168890354921025	1.01177537759823
