Entrez.Gene	Symbol	GSE7621_FC	GSE8397_FC	GSE20141_FC	GSE20164_FC	GSE20292_FC	GSE20163_FC	GSE20333_FC	GSE7621_statPval	GSE8397_statPval	GSE20141_statPval	GSE20164_statPval	GSE20292_statPval	GSE20163_statPval	GSE20333_statPval	metaZscore	metaPval	effect	significance	metaPvalBonf	metaPvalFDR	PD_Avg_Log_FC	PD_Avg_FC
2325	4016	0.28428316902052	NA	NA	-0.0796893727613419	NA	0.395401065438147	NA	0.0814678786498873	NA	NA	0.916320216092096	NA	0.135036084170785	NA	3.02728169868029	0.00246763878631984	678	139	1	0.0323107741288082	0.199998287232442	1.14869699126315
1830	2356	0.302530445740818	0.751926584201277	-0.478908189980526	0.217423218264761	0.525932198720801	0.0939140676314825	0.4617153716285	0.192273557951268	0.00962825100763858	0.674111720769546	0.894712176881882	0.503617632012091	0.763160293718805	0.929399992157675	3.02700538400337	0.00246989559113286	797	44	1	0.0323107741288082	0.267790528029588	1.20396255930983
7648	5165	0.137333623585628	0.292417301512097	NA	0.078714969724766	0.401113846181765	0.0231799911032642	0.176910199439452	0.321616787152202	0.115995903840537	NA	0.916320216092096	0.259821744722508	0.893008589942776	0.929399992157675	3.02338991930029	0.00249959949101508	869	100	1	0.0323760624073728	0.184944988591162	1.13677362609111
6525	804	0.383636133333926	NA	NA	0.261589340363002	NA	NA	NA	0.0700076591501265	NA	NA	0.718344156189399	NA	NA	NA	3.02062548724118	0.00252253156283455	718	141	1	0.0325957765998877	0.322612736848464	1.25059333783166
2358	4021	0.14279664929895	-0.00835186593392123	0.65522061039155	NA	0.263234814676768	0.137764785101439	NA	0.445147632688493	0.962480260346513	0.279943593617551	NA	0.245907554714017	0.161007784721623	NA	3.02020941377208	0.00252599967281508	611	88	1	0.0325957765998877	0.238132998706957	1.17946531941944
5089	5981	0.137117744488148	0.401081534357427	0.0936970189132822	-0.151344135483784	0.29043501504947	0.157897930285015	0.0454424095152426	0.441190973188617	0.0224264291174173	0.865554775510822	0.837169801647463	0.257055262973121	0.340898518922713	0.965711645680341	3.01464066848653	0.00257283872132885	884	44	1	0.0329876734225575	0.139189645303543	1.10128635499573
5465	778	0.680895903775006	NA	NA	NA	0.194410240819254	0.11757224940081	NA	0.0140408029117804	NA	NA	NA	0.723025987556408	0.645068839647832	NA	3.01415460244341	0.00257696450787925	709	37	1	0.0329876734225575	0.330959464665023	1.2578496295974
4831	4152	0.428515471503204	0.993202165081449	NA	-0.0359794184102595	0.128322614336634	0.114051216387324	NA	0.100865401299887	0.00687981582117004	NA	0.97581264128164	0.849104759587662	0.599844613427344	NA	3.01320746472001	0.00258502131047256	821	63	1	0.0329876734225575	0.32562240977967	1.25320498169296
2026	97	0.366915790421938	1.53973704421555	NA	0.343211004923647	0.453790689618813	0.246650317688189	-0.661013559105675	0.313955167834052	0.00865197473031401	NA	0.858216554074779	0.389607172165567	0.423186591181634	0.929399992157675	3.01180005836835	0.00259703592372262	867	62	1	0.0331002290794758	0.38154854796041	1.30273942882371
7319	8181	0.669317620992119	0.407911958335001	NA	-0.00812756798698189	0.126443354829648	0.0786453765600488	0.321239287907544	0.121695415839073	0.0636263147410077	NA	0.991611565961847	0.753615489581775	0.766483846561778	0.929399992157675	3.00338133781962	0.00266997646782907	822	100	1	0.033785041841203	0.26590500510623	1.20239007438472
