Entrez.Gene	Symbol	GSE7621_FC	GSE8397_FC	GSE20141_FC	GSE20164_FC	GSE20292_FC	GSE20163_FC	GSE20333_FC	GSE7621_statPval	GSE8397_statPval	GSE20141_statPval	GSE20164_statPval	GSE20292_statPval	GSE20163_statPval	GSE20333_statPval	metaZscore	metaPval	effect	significance	metaPvalBonf	metaPvalFDR
5108	PCM1	0.190782420383462	0.330693314197019	-1.20410977576987	0.148638085986555	-0.0807327229216472	0.269595601422315	0.27168889464861	0.20700777435625	0.113846752534796	0.105113679200121	0.890030827546519	0.854427172692329	0.107359359568277	0.929399992157675	2.03996625973619	0.0413536863839912	++-+-++	#######	1	0.191086432866877
28996	HIPK2	0.272481932709479	0.282746152524959	-0.563046823599643	0.294849205421125	0.546809022216872	-0.0144014751227317	0.41839834870923	0.367029013237426	0.412528460694471	0.423273188237496	0.780776316906251	0.363689445361529	0.977667117980112	0.929399992157675	2.03986941057704	0.0413633341942101	++-++-+	#######	1	0.191086432866877
5494	PPM1A	-0.414447150439154	0.0988231061992781	-2.02828276394086	-0.0971608175842098	-0.315855459554992	0.169353652999657	-0.0017455697721056	0.203914000787513	0.627204990846412	0.066071330497056	0.918457099505923	0.360473511518006	0.308340297571159	0.998721335394231	-2.03945429665097	0.0414047081433402	-+---+-	#######	1	0.191192328779541
29982	NRBF2	-0.192796324901969	NA	NA	NA	NA	-0.254706262477326	NA	0.57650403632505	NA	NA	NA	NA	0.141115241519328	NA	-2.03811734120555	0.0415381993124926	-????-?	#????#?	1	0.1916744276084
10933	MORF4L1	-0.264685024409333	0.289339389486136	-1.98486187854389	-0.249469993679721	-0.398340689351071	0.000712386854033298	-0.20020256478068	0.318898916980743	0.126688474958336	0.066071330497056	0.751178832905444	0.48792560384459	0.990142086729865	0.933016440633298	-2.03803825391885	0.0415461073546097	-+---+-	#######	1	0.1916744276084
23314	SATB2	0.597789579286349	NA	NA	-0.186979630393794	NA	0.136824330892393	NA	0.0834718913545315	NA	NA	0.910083010276247	NA	0.655008910500225	NA	2.0370259934554	0.0416474372409781	+??-?+?	#??#?#?	1	0.191978632151924
51283	BFAR	0.0592649797559783	0.144696673026379	NA	NA	0.18105882767529	0.10152363137839	-0.0936084627259346	0.805756009254922	0.384924391572465	NA	NA	0.299514825163211	0.470882144750116	0.960367408883952	2.03700940908705	0.0416490991196221	++??++-	##??###	1	0.191978632151924
4036	LRP2	0.656028017920385	NA	NA	-0.0599511293184198	NA	0.200826564530979	0.00185875657574019	0.168649334006779	NA	NA	0.97581264128164	NA	0.324441606599005	0.998721335394231	2.03601065330773	0.0417492855253638	+??-?++	#??#?##	1	0.192328475565089
8443	GNPAT	0.141052142007487	0.36235518156032	1.32138487995055	-0.0124710262496919	-0.0583101237132002	0.0399979778912272	-0.0934033543553969	0.373963404715199	0.0644576142449577	0.0768020092684015	0.984650868249229	0.878187152224047	0.778070540041527	0.933641826976709	2.03588287013608	0.0417621183189973	+++--+-	#######	1	0.192328475565089
9144	SYNGR2	0.302046025701626	0.674731253719273	NA	-0.00320266172572659	0.105202929961951	-0.111477143628752	0.291867801538631	0.215104334920898	0.0325932665752769	NA	0.997398790468525	0.783800225511539	0.580352727331252	0.929399992157675	2.0346519514584	0.0418859060424555	++?-+-+	#!?####	1	0.192750130409394
2181	ACSL3	-0.287088418327126	0.587307163040241	-1.39261134722047	-0.543652222583976	-0.266176018090569	-0.671121143565543	0.0582710989605948	0.357435919056183	0.0248321224766733	0.121410038749423	0.503468572083528	0.531379281321854	0.189537151105687	0.977902782901762	-2.03460256054106	0.0418908795292372	-+----+	#!#####	1	0.192750130409394
29979	UBQLN1	-0.186594985586726	NA	-2.01592421774385	NA	NA	NA	NA	0.487936192473351	NA	0.103503574108421	NA	NA	NA	NA	-2.03296457114214	0.0420561025156019	-?-????	#?#????	1	0.193424471489865
9120	SLC16A6	-0.310681166605786	NA	-1.31797708038993	NA	NA	NA	NA	0.509343131550044	NA	0.0972656708460207	NA	NA	NA	NA	-2.03256303176866	0.042096689601175	-?-????	#?#????	1	0.193525242966892
23194	FBXL7	0.409245682559569	0.0290244574783749	NA	0.0400609398204175	0.109548713127634	0.197225937436533	-0.0612211389393762	0.104289133541041	0.907028840515645	NA	0.970430599630821	0.812883554271878	0.300970295242338	0.966656249090432	2.03234878965027	0.0421183584763822	++?+++-	##?####	1	0.19353155406467
11230	PRAF2	-0.260002300571699	-0.0147075448674059	NA	-0.318625827532292	NA	NA	NA	0.154168402477454	0.951022559034349	NA	0.608805629769808	NA	NA	NA	-2.0321802008461	0.0421354165190018	--?-???	##?#???	1	0.19353155406467
84991	RBM17	0.463236621351602	NA	NA	NA	NA	NA	NA	0.0422104789638557	NA	NA	NA	NA	NA	NA	2.03143902582099	0.0422104789638557	+??????	!??????	1	0.193606952686385
78994	PRR14	0.402598789311554	NA	NA	NA	NA	NA	NA	0.0422104789638557	NA	NA	NA	NA	NA	NA	2.03143902582099	0.0422104789638557	+??????	!??????	1	0.193606952686385
55959	SULF2	-0.638340646380602	NA	NA	NA	NA	NA	NA	0.0422104789638557	NA	NA	NA	NA	NA	NA	-2.03143902582099	0.0422104789638557	-??????	!??????	1	0.193606952686385
8519	IFITM1	0.625814371910947	0.924374508312171	NA	0.583432651077216	0.0565829764377455	-0.0374121834727728	-0.533222640557232	0.101478991004344	0.061768574044176	NA	0.797973684288989	0.914032836438241	0.9119100265977	0.929399992157675	2.03128029129862	0.0422265694915296	++?++--	##?####	1	0.193606952686385
1627	DBN1	0.0169645191450378	-0.81931797939193	NA	0.0971303580208893	NA	-0.102708130145562	NA	0.91320371467872	0.00118712368921989	NA	0.921863873307452	NA	0.477872808551253	NA	-2.03080357526689	0.0422749242194211	+-?+?-?	#!?#?#?	1	0.193742930013994
9416	DDX23	0.329697525679649	0.288111881337385	NA	-0.0787821748663484	0.049504112958223	NA	-0.0638041453964524	0.0922009074319466	0.115552277925952	NA	0.918457099505923	0.887166212238519	NA	0.959445265449831	2.02949112588933	0.0424082919444786	++?-+?-	##?##?#	1	0.194268223310649
50855	PARD6A	-0.129265391528642	-0.465528204559909	NA	-0.152768362417498	NA	NA	-0.022751263516315	0.517921587098936	0.0613029261195476	NA	0.8863359271475	NA	NA	0.987477916788129	-2.02825905423994	0.0425338155808288	--?-??-	##?#??#	1	0.194486813534184
9139	CBFA2T2	0.668215150264182	-0.098169223953394	NA	NA	NA	0.14890005243327	-0.0125391558739247	0.0783479619339384	0.590403576426636	NA	NA	NA	0.255488817693847	0.990633567282336	2.02790670661689	0.0425697705332144	+-???+-	##???##	1	0.194486813534184
9325	TRIP4	0.361216391370371	0.51024879076309	NA	-0.193168702015445	0.284427222062076	-0.0402607570679816	-0.224253426395017	0.178453435212568	0.0303433179157375	NA	0.858538924458682	0.459514794207244	0.896924503825307	0.929399992157675	2.02763123462428	0.0425978986907263	++?-+--	#!?####	1	0.194486813534184
23367	LARP1	-0.236441334174455	0.175146976585527	-1.19743925415507	-0.364705200606396	-0.0860910358041149	-0.109845981699229	-0.133508729545772	0.39726206389369	0.531311789124434	0.19486019492071	0.394722342223065	0.790085723370443	0.503700872850935	0.942384793048429	-2.02761152193303	0.0425999121355036	-+-----	#######	1	0.194486813534184
57475	PLEKHH1	-0.219391370378739	NA	-1.92988646562436	NA	NA	NA	NA	0.615241598077666	NA	0.0768020092684015	NA	NA	NA	NA	-2.02751889995667	0.0426093735769604	-?-????	#?#????	1	0.194486813534184
6218	RPS17	0.123966481663047	0.868875092457696	-1.09834359268716	0.173025924690062	0.178816335876659	0.0140957797106314	0.103330899114788	0.478747665401544	0.00249845106904919	0.168933253288981	0.902693829573412	0.59827638843676	0.830048266225442	0.937414298935745	2.02732493249892	0.0426291933334049	++-++++	#!#####	1	0.194486813534184
79073	TMEM109	0.275106842110841	NA	NA	0.0124102552820649	NA	NA	NA	0.117340075241511	NA	NA	0.986994953674361	NA	NA	NA	2.02720933518511	0.0426410088703089	+??+???	#??#???	1	0.194486813534184
9479	MAPK8IP1	-0.913089279716174	NA	NA	NA	NA	NA	NA	0.042657642066309	NA	NA	NA	NA	NA	NA	-2.02704665019481	0.042657642066309	-??????	!??????	1	0.194486813534184
55137	FIGN	0.711201790425708	NA	NA	NA	NA	NA	NA	0.042657642066309	NA	NA	NA	NA	NA	NA	2.02704665019481	0.042657642066309	+??????	!??????	1	0.194486813534184
101927451	LOC101927451	0.604191556834149	NA	NA	NA	NA	NA	NA	0.042657642066309	NA	NA	NA	NA	NA	NA	2.02704665019481	0.042657642066309	+??????	!??????	1	0.194486813534184
81611	ANP32E	-0.487158755654304	0.792234259563109	-1.16121018745931	-0.373284069655959	-0.590502536345081	-0.0989669577798065	NA	0.270732617337142	0.0408313008773844	0.122514686525071	0.886748133890202	0.265955308012227	0.691878055794859	NA	-2.02699942717837	0.0426624712568231	-+----?	#!####?	1	0.194486813534184
26469	PTPN18	NA	0.0449022327128157	NA	0.224433593943942	0.133301477348646	0.12439698674933	0.279292139939702	NA	0.794735889875447	NA	0.760511113994703	0.658853644133317	0.414274752464953	0.929399992157675	2.02655167325001	0.0427082831128249	?+?++++	?#?####	1	0.194551363126118
80725	SRCIN1	-0.568094600640373	NA	-0.293406599673361	NA	NA	NA	NA	0.159626745577284	NA	0.574510067457249	NA	NA	NA	NA	-2.02649405109244	0.0427141817324763	-?-????	#?#????	1	0.194551363126118
8559	PRPF18	-0.485410442758843	0.414375118552702	NA	NA	-0.169447356097317	-0.512213075197455	NA	0.172998456627585	0.182228332865617	NA	NA	0.720697952919483	0.0798230025864684	NA	-2.02182033885612	0.0431949157973821	-+??--?	##??##?	1	0.19656867231003
55671	PPP4R3A	0.351082788248723	NA	NA	0.0398667360194649	NA	NA	NA	0.132526648732734	NA	NA	0.947255260817353	NA	NA	NA	2.02178054383948	0.0431990286293304	+??+???	#??#???	1	0.19656867231003
161742	SPRED1	0.55798799818264	NA	NA	NA	NA	NA	NA	0.0432197149393634	NA	NA	NA	NA	NA	NA	2.0215804353876	0.0432197149393634	+??????	!??????	1	0.19656867231003
6619	SNAPC3	-0.485154623083005	-0.160482502506406	NA	NA	-0.213919603952626	0.295725435132718	-0.0504312009814019	0.122150999142762	0.283554644252022	NA	NA	0.325055256556861	0.226701569409824	0.971610745209371	-2.02145228433959	0.0432329670135647	--??-+-	##??###	1	0.19656867231003
54187	NANS	-0.137495602150979	0.542482649046018	NA	-0.549642089192727	-0.402310954679931	-0.429444766142359	-0.340304107011201	0.744221908015125	0.0851209630570156	NA	0.326466695220659	0.394820938333468	0.150402305545397	0.929399992157675	-2.02020079361965	0.0433625640081827	-+?----	##?####	1	0.197022256010787
23386	NUDCD3	0.0170632144569751	-0.516610901524741	NA	-0.0914223000477694	0.0123158137813775	-0.248287125255736	NA	0.91320371467872	0.0169233779645679	NA	0.904161581877016	0.97424381234907	0.160749621996907	NA	-2.02012179871094	0.0433707552558005	+-?-+-?	#!?###?	1	0.197022256010787
57456	KIAA1143	-0.0803303090497201	NA	-1.88041654710148	NA	NA	NA	NA	0.652665940115839	NA	0.074663224746569	NA	NA	NA	NA	-2.01932085211332	0.0434538819507142	-?-????	#?#????	1	0.197247866125571
6004	RGS16	-0.422029560680568	NA	NA	NA	NA	-0.785312112404108	-0.233073554818201	0.543414785185621	NA	NA	NA	NA	0.228764519485998	0.929399992157675	-2.01927648564717	0.0434584904810538	-????--	#????##	1	0.197247866125571
6867	TACC1	0.430375580911362	-0.324770936450728	-1.54214503282532	0.0906882741409394	-0.282160542771424	-0.313570615796252	-0.240192678913338	0.145012773038281	0.0448084798691402	0.108742861934648	0.918949347164152	0.536175059240965	0.380084973482434	0.929399992157675	-2.0186233438069	0.0435263828500214	+--+---	#!#####	1	0.197375609345564
9848	MFAP3L	0.368406492733861	1.33372035435158	-1.31967345554875	-0.693917077673486	0.160364615951025	0.239498587905079	NA	0.200287711194568	0.00287997696226364	0.171195018583822	0.760511113994703	0.820487007498943	0.377903412336515	NA	2.01854346842623	0.0435346918298993	++--++?	#!####?	1	0.197375609345564
6402	SELL	0.727745078245265	0.653657207448298	NA	0.356943696385317	0.0681722987725522	-0.201954631694708	NA	0.115749011458399	0.0663167573716837	NA	0.819728654519578	0.84988258283819	0.442858006046757	NA	2.01832932397515	0.0435569746660507	++?++-?	##?###?	1	0.197375609345564
57509	MTUS1	0.398803205750894	0.852491865586517	-1.41938870211273	0.433919253572277	0.380025442148614	0.0062610033195547	NA	0.22879116744184	0.0328698563759363	0.157262778230442	0.565476820210087	0.661137822562013	0.975570435074396	NA	2.01823819580397	0.0435664599446044	++-+++?	#!####?	1	0.197375609345564
11120	BTN2A1	-0.248516287798776	0.248839608221468	NA	-0.52597329484222	-0.0319459091994609	-0.295338159884114	-0.252565060150578	0.291060853838917	0.247994582087842	NA	0.397868202965008	0.919627849058481	0.104347307384968	0.929399992157675	-2.01809012903574	0.0435818755242858	-+?----	##?####	1	0.197375609345564
27335	EIF3K	-0.375436551394912	0.401631884306175	NA	-0.241187602775021	-0.449369729216963	-0.196161683402524	-0.00369469296467173	0.111796470513955	0.0728720229814722	NA	0.760229697059712	0.45352328470521	0.275137808605317	0.998721335394231	-2.01656921309142	0.0437404885554666	-+?----	##?####	1	0.198007401665245
246243	RNASEH1	-0.248634479429	0.344698618165502	NA	NA	-0.152420953576328	-0.740160801891077	-0.301811187605266	0.255973524511652	0.142914889138982	NA	NA	0.651040911534478	0.117701560074137	0.929399992157675	-2.01637629601981	0.0437606422552372	-+??---	##??###	1	0.198012128842257
5525	PPP2R5A	0.308014556010153	0.609977251038394	NA	-0.154282409040842	-0.0997684001009684	0.0577716476840422	0.0563457300426355	0.145425772419298	0.0130156227844022	NA	0.8863359271475	0.774326624320495	0.645884999984013	0.963055332213168	2.01612727354174	0.0437866687797408	++?--++	#!?####	1	0.198043414184057
9689	BZW1	-0.527577185825617	0.792812796556943	-1.90373998189361	-0.056137279184524	-0.175973608048116	-0.154064879866558	NA	0.12580946558865	0.0138400462507304	0.0682263920922702	0.947255260817353	0.798854934018131	0.22373296035913	NA	-2.01515745997486	0.0438881532258031	-+----?	#!####?	1	0.198415813143879
54851	ANKRD49	0.228005891636021	0.264950181036465	NA	0.129171128562992	NA	NA	NA	0.30657761167078	0.240443518207517	NA	0.921863873307452	NA	NA	NA	2.01417284378325	0.0439913897643291	++?+???	##?#???	1	0.198755686400836
4090	SMAD5	0.654588861740121	NA	-0.392129063994625	NA	NA	NA	NA	0.0512202301949014	NA	0.692789872989389	NA	NA	NA	NA	2.01407468240107	0.0440016931676817	+?-????	#?#????	1	0.198755686400836
23177	CEP68	-0.385088218138518	-0.729319870214691	NA	-0.184274990840472	-0.138957763470575	0.205601859737062	NA	0.121485130157462	0.0448681114652267	NA	0.805235200652718	0.711115930179939	0.197882719295072	NA	-2.01323780209054	0.0440896181579458	--?--+?	#!?###?	1	0.198871845336095
132299	OCIAD2	-0.949481373075342	NA	NA	NA	NA	NA	NA	0.0440938302151615	NA	NA	NA	NA	NA	NA	-2.01319774661291	0.0440938302151615	-??????	!??????	1	0.198871845336095
55907	CMAS	-0.847848673054657	0.408408000061161	1.01574179972886	-0.952210759032385	NA	-0.918069427252128	NA	0.0921118281607208	0.449083950911227	0.143995950822528	0.256750596956898	NA	0.0831723067188823	NA	-2.01304268403993	0.0441101391137058	-++-?-?	####?#?	1	0.198871845336095
9249	DHRS3	0.356344173673369	NA	NA	NA	NA	NA	0.228471973893507	0.213472662617207	NA	NA	NA	NA	NA	0.929399992157675	2.01282549952437	0.0441329903248207	+?????+	#?????#	1	0.198871845336095
599	BCL2L2	-0.437537673298041	-0.293658876002333	NA	-0.228684666993264	0.0391012063743919	-0.204268991486007	0.345888138943171	0.107252356006174	0.277101036972589	NA	0.760229697059712	0.939768043192416	0.356579783648222	0.929399992157675	-2.01274451279913	0.0441415139535983	--?-+-+	##?####	1	0.198871845336095
54739	XAF1	0.278991723817035	NA	0.44945285418364	NA	NA	NA	NA	0.177904943471853	NA	0.52603424602074	NA	NA	NA	NA	2.01273454033339	0.0441425636241091	+?+????	#?#????	1	0.198871845336095
55769	ZNF83	0.272313186010668	NA	NA	0.0391272175279207	0.570518044081884	0.15679793880353	NA	0.446565224566681	NA	NA	0.970430599630821	0.375830986781855	0.658076286295583	NA	2.01253183246394	0.0441639045868005	+??+++?	#??###?	1	0.198881520785931
57484	RNF150	-0.348886917162879	NA	-0.717854916240895	NA	NA	NA	NA	0.248112439581026	NA	0.341804086823579	NA	NA	NA	NA	-2.01229183662222	0.0441891824630285	-?-????	#?#????	1	0.198904142154898
11309	SLCO2B1	0.330467938243925	0.428261566792122	NA	0.332412110503583	NA	-0.0319555961204845	0.41043077948475	0.384147502166915	0.21555974481008	NA	0.737000209285751	NA	0.93116628278308	0.929399992157675	2.01200933307448	0.0442189531657071	++?+?-+	##?#?##	1	0.198904142154898
6513	SLC2A1	0.157023723668344	0.306251572056793	-0.286863933813196	0.0641631749813989	0.175407950038057	0.167656785792504	0.119533044442948	0.56778199043454	0.167987231028092	0.629085762603733	0.942865652770079	0.609118000617987	0.382044953697878	0.933016440633298	2.01193760651077	0.0442265145266247	++-++++	#######	1	0.198904142154898
1376	CPT2	-0.215742401847232	NA	NA	NA	-0.177343931441051	-0.286105219018793	NA	0.406133540136786	NA	NA	NA	0.685735292268578	0.303430355742477	NA	-2.01086730534048	0.0443394745779702	-???--?	#???##?	1	0.199325655347908
1831	TSC22D3	0.204708902329399	0.332981157060752	NA	0.0284115761981276	0.245376934076837	0.0173264009829666	NA	0.318863538552176	0.319412294687779	NA	0.981177683039399	0.507719387534641	0.957986141769311	NA	2.0101196886856	0.0444185227169109	++?+++?	##?###?	1	0.199509927449709
30849	PIK3R4	-0.175332544045465	0.0180213706306436	NA	-0.21080183334513	-0.622577939610391	-0.11041002213814	NA	0.524324072284561	0.958232927157863	NA	0.729369055370608	0.348310622696397	0.677960373679273	NA	-2.01011542922927	0.0444189734246747	-+?---?	##?###?	1	0.199509927449709
57706	DENND1A	-0.364796336077376	NA	NA	NA	NA	NA	NA	0.0444400494413055	NA	NA	NA	NA	NA	NA	-2.0099162890558	0.0444400494413055	-??????	!??????	1	0.199518107587005
55338	LINC01949	NA	NA	1.5268634505579	NA	NA	0.0686294561260254	NA	NA	NA	0.155550500559494	NA	NA	0.461679328763191	NA	2.00849661788636	0.0445905450896349	??+??+?	??#??#?	1	0.200107071554265
10979	FERMT2	0.389571322605587	1.09878873374764	NA	0.151603802556687	-0.420144274390756	0.0347127486066015	NA	0.123093629672493	0.00611433208515168	NA	0.887324923887711	0.494532285316174	0.788511282942362	NA	2.00814942924886	0.0446274150167427	++?+-+?	#!?###?	1	0.200185833075103
51098	IFT52	-0.46759082033542	NA	NA	-0.097866506141961	-0.070048459835208	-0.0315662099206584	NA	0.100113892565878	NA	NA	0.904922366567848	0.769886926419265	0.867780028413338	NA	-2.00747677593252	0.0446989210653639	-??---?	#??###?	1	0.20027130648492
10921	RNPS1	0.00228228841177724	-0.241911717248742	-0.994892302293711	-0.18253123201344	-0.0296900618861446	-0.045058663565019	-0.24568116624863	0.987391237385391	0.208066206402798	0.331848024019341	0.773802260097519	0.945341804614172	0.556738229079073	0.929399992157675	-2.00688250111928	0.0447621755167125	+------	#######	1	0.20027130648492
5295	PIK3R1	0.291585000636926	-1.13432834013886	-0.953328916595863	0.310105566305159	-0.542699992537441	-0.0545526052833942	NA	0.276502132930096	0.00179781663058769	0.213646384054786	0.799125098435398	0.32218130313177	0.79819685567896	NA	-2.00687861525627	0.0447625893752579	+--+--?	#!####?	1	0.20027130648492
6443	SGCB	-0.328892225342223	0.678520358341105	-1.1427440591147	-0.28502920251327	-0.204568415037617	-0.166075752599035	-0.585378839071322	0.203608343987061	0.0218391884140307	0.168283448708071	0.845187989027678	0.65953641881415	0.412169442831799	0.929399992157675	-2.00680197794547	0.0447707521871517	-+-----	#!#####	1	0.20027130648492
